accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
ROOFTOP,"5201 Geary Blvd, San Francisco, CA 94118, USA",ChIJE0GOMxGHhYARYpU8nz2NayA,5201 Geary Blvd,37.7802119,-122.4753098,1,94118,OK,street_address
ROOFTOP,"527 Valencia St, San Francisco, CA 94110, USA",ChIJSTFlViJ-j4ARzn61wJqsE-4,527 Valencia St,37.7643872,-122.4216423,1,94110,OK,street_address
ROOFTOP,"167 Leland Ave, San Francisco, CA 94134, USA",ChIJUaSXYtl-j4ARDYH6MSuNrJk,167 Leland Ave,37.7122325,-122.4070613,1,94134,OK,premise
ROOFTOP,"515 Valencia St, San Francisco, CA 94110, USA",ChIJk50BVCJ-j4AR_QyHzDDSd1s,515 Valencia St,37.7645809,-122.4216212,1,94110,OK,premise
ROOFTOP,"251 3rd St, San Francisco, CA 94103, USA",ChIJ0QE9vH2AhYARtvt1MiZ50Ms,251 3rd St,37.7847368,-122.3993836,2,94103,OK,"bar,establishment,point_of_interest"
ROOFTOP,"71 5th St, Bangor, ME 04401, USA",ChIJyUzDDUFLrkwR9i4dBspm3RI,71 5th St,44.7989969,-68.7817057,1,4401,OK,premise
ROOFTOP,"2601 Sutter St, San Francisco, CA 94115, USA",ChIJ7dfUZcqAhYARterMvIww4g4,2601 Sutter St,37.7846961,-122.4433842,1,94115,OK,premise
ROOFTOP,"71 5th St, Bangor, ME 04401, USA",ChIJyUzDDUFLrkwR9i4dBspm3RI,71 5th St,44.7989969,-68.7817057,1,4401,OK,premise
ROOFTOP,"71 5th St, Bangor, ME 04401, USA",ChIJyUzDDUFLrkwR9i4dBspm3RI,71 5th St,44.7989969,-68.7817057,1,4401,OK,premise
ROOFTOP,"100 Alemany Blvd, San Francisco, CA 94110, USA",ChIJSWWmivh-j4ARaBsJi-r3HMU,100 Alemany Blvd,37.7357632,-122.4098934,1,94110,OK,premise
ROOFTOP,"251 Geary St, San Francisco, CA 94102, USA",ChIJJQ1ZKY-AhYARKCrOAKx7EZA,251 Geary St,37.7873197,-122.4077933,2,94102,OK,"bar,establishment,food,point_of_interest,restaurant"
ROOFTOP,"1421 Stockton St, Forest Grove, OR 97116, USA",ChIJTyAhNYcZlVQRCK7C5mro3a0,1421 Stockton St,45.5130115,-123.0968416,5,97116,OK,premise
,,,Pier 09,,,0,,ZERO_RESULTS,
ROOFTOP,"1509 Sloat Blvd, San Francisco, CA 94132, USA",ChIJH_zaVJ59j4ARoY21e_BBpcE,1509 Sloat Blvd,37.7335398,-122.4896466,1,94132,OK,street_address
ROOFTOP,"878 Valencia St, San Francisco, CA 94110, USA",ChIJnTHfsT1-j4ARE-jgItXOi0Y,878 Valencia St,37.7588935,-122.4217033,1,94110,OK,street_address
ROOFTOP,"1915 Fillmore St, San Francisco, CA 94115, USA",ChIJv0YJk8eAhYARs6oKEUwqM3w,1915 Fillmore St,37.7875252,-122.4338291,2,94115,OK,premise
ROOFTOP,"1155 Grant Ave, San Francisco, CA 94133, USA",ChIJg-9wf_SAhYARquAmlrg6z_0,1155 Grant Ave,37.7975626,-122.4071095,6,94133,OK,street_address
ROOFTOP,"1441 Polk St, San Francisco, CA 94109, USA",ChIJPSNO15SAhYARlFKnOtPSoek,1441 Polk St,37.7901411,-122.420917,1,94109,OK,street_address
ROOFTOP,"2801 Leavenworth St, San Francisco, CA 94133, USA",ChIJu2t7buGAhYARabsFEzVXIqw,2801 Leavenworth St J31-32,37.8070209,-122.4193841,1,94133,OK,premise
ROOFTOP,"2801 Leavenworth St, San Francisco, CA 94133, USA",ChIJu2t7buGAhYARabsFEzVXIqw,2801 Leavenworth St,37.8070209,-122.4193841,2,94133,OK,premise
ROOFTOP,"246 Leavenworth St, San Francisco, CA 94102, USA",ChIJ7_MvC5CAhYARH7ipuM_Dk-0,246 Leavenworth St,37.78347,-122.4140281,1,94102,OK,street_address
ROOFTOP,"18 California St, Rockville Centre, NY 11570, USA",ChIJ17mMqpB8wokR5TZ9QJY3mq0,18 California St,40.673953,-73.6239785,3,11570,OK,premise
ROOFTOP,"210 Townsend St, San Francisco, CA 94107, USA",ChIJoexBSdZ_j4AR18_oL488Vuw,210 Townsend St,37.778782,-122.393366,1,94107,OK,street_address
ROOFTOP,"1360 9th Ave, San Francisco, CA 94122, USA",ChIJYThBL1yHhYARf9iVqfIukpU,1360 9th Ave,37.762929,-122.466046,1,94122,OK,street_address
ROOFTOP,"531 Castro St, San Francisco, CA 94114, USA",ChIJrdrqJxt-j4ARQsEXux5c8kw,531 Castro St,37.760389,-122.4346715,2,94114,OK,street_address
ROOFTOP,"2001 Union St, San Francisco, CA 94123, USA",ChIJ0whAKNuAhYAR2-yPIGeGGHA,2001 Union St 107,37.7971875,-122.4324798,2,94123,OK,premise
ROOFTOP,"949 Valencia St, San Francisco, CA 94110, USA",ChIJc4QfLDx-j4AR5KxvkVn9xtk,949 Valencia St,37.7577304,-122.420973,1,94110,OK,street_address
ROOFTOP,"1030 Illinois St, San Francisco, CA 94107, USA",ChIJW9h9m7l_j4ARYVj9Nn7pB9g,1030 Illinois St,37.7586729,-122.3875599,2,94107,OK,street_address
ROOFTOP,"2623 Ocean Ave, Brooklyn, NY 11229, USA",ChIJMQIs1o5EwokRfuPdgxbg0G8,2623 Ocean Ave,40.597616,-73.950702,1,11229,OK,street_address
ROOFTOP,"951 Valencia St, San Francisco, CA 94110, USA",ChIJn0oVLDx-j4ARNg-DBVXNrOI,951 Valencia St,37.7576941,-122.4209696,2,94110,OK,street_address
ROOFTOP,"1240 9th Ave, San Francisco, CA 94122, USA",ChIJcXZW-VyHhYARpPwKVVLo0FU,1240 9th Ave,37.7651584,-122.4661957,10,94122,OK,premise
ROOFTOP,"380 Beach St, San Francisco, CA 94133, USA",ChIJjVnBduOAhYARp3BjNfl-NDQ,380 Beach St,37.807517,-122.4152946,1,94133,OK,street_address
ROOFTOP,"444 Battery St, San Francisco, CA 94111, USA",ChIJ-3N8R2CAhYARCyCa3AdK3Vc,444 Battery St,37.795486,-122.4001359,1,94111,OK,premise
ROOFTOP,"1030 Illinois St, San Francisco, CA 94107, USA",ChIJW9h9m7l_j4ARYVj9Nn7pB9g,1030 Illinois St,37.7586729,-122.3875599,2,94107,OK,street_address
ROOFTOP,"1737 Post St, San Francisco, CA 94115, USA",ChIJD5nH17iAhYARgkFAdxQx0eE,1737 Post St,37.785329,-122.430369,1,94115,OK,street_address
ROOFTOP,"665 Market St, San Francisco, CA 94105, USA",ChIJHcpqPoiAhYARY7MpTGmIUUY,665 Market St,37.7880302,-122.4026327,1,94105,OK,street_address
ROOFTOP,"1805 Geary Blvd, San Francisco, CA 94115, USA",ChIJTWYpsLmAhYARxybKZ5V_rig,1805 Geary Blvd,37.7840042,-122.4331332,1,94115,OK,street_address
ROOFTOP,"50 Post St, San Francisco, CA 94104, USA",ChIJ9eKeSoiAhYARJ73ezE7zj-g,50 Post St 1,37.7895344,-122.4030516,2,94104,OK,"establishment,point_of_interest,shopping_mall"
GEOMETRIC_CENTER,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",ChIJHSGzi_yAhYARnrPmDWAx9ro,Pier 39,37.808673,-122.409821,1,94133,OK,"establishment,point_of_interest,premise,shopping_mall"
GEOMETRIC_CENTER,"1390 Market St, San Francisco, CA 94102, USA",ChIJXeo5DJyAhYAR8OM7eRZRa_8,1390 Market St 110,37.7772044,-122.4173489,2,94102,OK,premise
ROOFTOP,"235 California St, Newton, MA 02458, USA",ChIJXWBDcaaC44kR94CrKdatk58,235 California St,42.3650426,-71.1978803,3,2458,OK,premise
ROOFTOP,"4031 Balboa St, San Francisco, CA 94121, USA",ChIJ-yfK9a-HhYARP-gfKaVFEbA,4031 Balboa St,37.7753208,-122.502107,1,94121,OK,street_address
ROOFTOP,"303 2nd St #102n, San Francisco, CA 94107, USA",Ei4xMDJuLCAzMDMgMm5kIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwNywgVVNBIiAaHgoWChQKEglB13b1e4CFgBGUvMfQls1PJBIEMTAybg,303 2nd St 102n,37.7856757,-122.3958433,1,94107,OK,subpremise
ROOFTOP,"236 Clement St, San Francisco, CA 94118, USA",ChIJQ3Gr2zuHhYAReeCukhpEtuc,236 Clement St,37.7833469,-122.4617841,1,94118,OK,premise
ROOFTOP,"Four Embarcadero Center, 4 Embarcadero Center, San Francisco, CA 94111, USA",ChIJ3f_WL2GAhYARvFrWlN7Eejk,4 Embarcadero Ctr,37.7953898,-122.3961067,1,94111,OK,premise
ROOFTOP,"610 Long Bridge Street, San Francisco, CA 94158, USA",ChIJ2wN69dB_j4ARQ1GC6TNWBdg,610 Long Bridge St,37.7734876,-122.3916073,1,94158,OK,street_address
GEOMETRIC_CENTER,"Persian Street, Eglinton WA 6034, Australia",ChIJ9QfiSgxYzSsRFrze94cqXMw,10 Persia St,-31.5963666,115.6713851,1,6034,OK,route
ROOFTOP,"Two Embarcadero Center, 2 Embarcadero Center, San Francisco, CA 94111, USA",ChIJuU5vB2GAhYAR6zVEBjcyh0s,2 Embarcadero Ctr R-2203-4,37.7947881,-122.3984101,1,94111,OK,premise
ROOFTOP,"1152 Irving St, San Francisco, CA 94122, USA",ChIJT7T5mGeHhYARi40zEDReT0o,1152 Irving St,37.7640636,-122.4705077,1,94122,OK,street_address
ROOFTOP,"101 Howard St, San Francisco, CA 94105, USA",ChIJt0fDI2WAhYAR4fVozGkUa0o,101 Howard St,37.7910383,-122.3926416,1,94105,OK,street_address
ROOFTOP,"Grace Cathedral, 1100 California St, San Francisco, CA 94108, USA",ChIJY0dQvZKAhYARcB4643GOKCE,1100 California St,37.7918593,-122.4133739,3,94108,OK,premise
ROOFTOP,"800 Airport Blvd, Burlingame, CA 94010, USA",ChIJca9fJI-dj4ARM_SJOHl23qw,800 Airport Blvd 15,37.5911544,-122.3494986,2,94010,OK,premise
ROOFTOP,"640 Polk St, San Francisco, CA 94102, USA",ChIJWdlISZeAhYAROA9Nxz7M-hM,640 Polk St 102,37.782732,-122.418835,2,94102,OK,street_address
,,,45 Pier Shed B Space 1a,,,0,,ZERO_RESULTS,
ROOFTOP,"403 Eddy St, Oak Grove, KY 42262, USA",ChIJ7x3Wt88oZYgR0bnA6rwXa3E,403 Eddy St,36.6592239,-87.4096037,2,42262,OK,street_address
ROOFTOP,"1045 Polk St, San Francisco, CA 94109, USA",ChIJmQDdI5SAhYAR4b7RLJv-Nf8,1045 Polk St,37.786572,-122.4200831,6,94109,OK,street_address
ROOFTOP,"1980 Union St, San Francisco, CA 94123, USA",ChIJ-XGrJNuAhYAR88tDI92K9Qs,1980 Union St,37.7977737,-122.4319047,1,94123,OK,premise
GEOMETRIC_CENTER,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",ChIJHSGzi_yAhYARnrPmDWAx9ro,Pier 39,37.808673,-122.409821,1,94133,OK,"establishment,point_of_interest,premise,shopping_mall"
ROOFTOP,"555 9th St B5, San Francisco, CA 94103, USA",EixCNSwgNTU1IDl0aCBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMDMsIFVTQSIeGhwKFgoUChIJETLzVCl-j4ARbCeOx8q_wz4SAkI1,555 9th St B5,37.7711099,-122.4073786,1,94103,OK,subpremise
ROOFTOP,"1220 16th St, Sarasota, FL 34236, USA",ChIJGTt1EPY_w4gRm2RUa4C-F74,1220 16th St,27.3514496,-82.5464193,3,34236,OK,premise
ROOFTOP,"66 Dorman Ave, San Francisco, CA 94124, USA",ChIJ1_ADb1V-j4ARHX9WamIMe0U,66 Dorman Ave,37.7398459,-122.4034548,2,94124,OK,street_address
ROOFTOP,"First Market Tower, 525 Market St, San Francisco, CA 94105, USA",ChIJL64ZV2KAhYAR65krKuGvz_c,525 Market St,37.7905035,-122.3990296,1,94105,OK,premise
ROOFTOP,"6439 California St, San Francisco, CA 94121, USA",ChIJx7v2oQaHhYARzSoY7w5U7V4,6439 California St,37.7836135,-122.4867912,1,94121,OK,premise
ROOFTOP,"2850 Alemany Blvd, San Francisco, CA 94112, USA",ChIJ92SrcCZ8j4ARBfL3C6d5Kmc,2850 Alemany Bl,37.7126659,-122.4521201,1,94112,OK,premise
ROOFTOP,"170 Spear St, San Francisco, CA 94105, USA",ChIJlYvQ_GSAhYARKTwoz_e7jqo,170 Spear St,37.791513,-122.3930402,2,94105,OK,street_address
ROOFTOP,"1068 Stockton St, San Francisco, CA 94108, USA",ChIJmd6oQ_OAhYARnu_boxh9kos,1068 Stockton St,37.7956819,-122.4080348,3,94108,OK,premise
ROOFTOP,"75 Battery St, San Francisco, CA 94111, USA",ChIJD7J8uGGAhYARzAI_OCV9yBc,75 Battery St,37.7940302,-122.3999601,2,94111,OK,street_address
ROOFTOP,"550 California St, Mountain View, CA 94041, USA",ChIJYxrjhDG3j4ARiCK3Ss7zDxA,550 California St,37.3904383,-122.0775527,1,94041,OK,premise
ROOFTOP,"95 Fremont St, Callicoon, NY 12723, USA",ChIJwVqJH35Z24kR03_Ug2SpznA,95 Fremont St,41.769912,-75.060998,3,12723,OK,street_address
ROOFTOP,"615 Market St, Aberdeen, MD 21001, USA",ChIJA5Ky24fBx4kRxBWToFvTF8c,615 Market Street,39.511106,-76.1763927,2,21001,OK,premise
ROOFTOP,"280 Battery St, San Francisco, CA 94111, USA",ChIJ3VJouGGAhYARPX4kqi3F4QA,280 Battery St,37.7940147,-122.3999118,1,94111,OK,street_address
ROOFTOP,"2942 Lyon St, San Francisco, CA 94123, USA",ChIJxwXtNSuHhYARi9W6WvnVXIg,2942 Lyon St,37.7982085,-122.4470224,1,94123,OK,premise
ROOFTOP,"1491 San Pablo Ave, Berkeley, CA 94702, USA",ChIJSe8e-8V-hYARMeo436vo6cU,1491 San Pablo Ave,37.8766993,-122.2943187,1,94702,OK,premise
ROOFTOP,"555 Columbus Ave, Boston, MA 02118, USA",ChIJ7yhlyBZ644kRtSKKLBZ9DzQ,555 Columbus Ave,42.3414374,-71.0811382,2,2118,OK,premise
ROOFTOP,"760 2nd St, San Francisco, CA 94107, USA",ChIJGS3V9Nd_j4ARpaieYu3uDKY,760 2nd St,37.7798453,-122.3902228,2,94107,OK,premise
ROOFTOP,"1111 8th St W, Billings, MT 59101, USA",ChIJ74X_zlt7SFMRp1978cdRZig,1111 8th St,45.7814405,-108.5356065,1,59101,OK,premise
ROOFTOP,"1800 Mason St, San Francisco, CA 94133, USA",ChIJKad80fGAhYARhAWn2cGUs0g,1800 Mason St,37.8001814,-122.4122826,2,94133,OK,premise
ROOFTOP,"503 Columbus Ave, New York, NY 10024, USA",ChIJfchrGIVYwokRc5s2tgZMdvA,503 Columbus Ave,40.7852237,-73.9727957,1,10024,OK,street_address
ROOFTOP,"203 Pier 39, San Francisco, CA 94133, USA",ChIJ9T3A5PyAhYARce9_Mje3PoE,Pier 39 203c,37.8093976,-122.4103554,1,94133,OK,"bar,establishment,food,point_of_interest,restaurant"
GEOMETRIC_CENTER,"Pier 43 1/2 First Floor, San Francisco, CA 94133, United States",ChIJQ18AHOOAhYAR-PS1XEfjT_s,43 Pier 43 1/2 Fishermans Wharf,37.809041,-122.414528,1,94133,OK,"cafe,establishment,food,point_of_interest,restaurant"
GEOMETRIC_CENTER,"Pier 43 1/2 First Floor, San Francisco, CA 94133, United States",ChIJQ18AHOOAhYAR-PS1XEfjT_s,43 Pier 43 1/2 Fisherman's Wharf,37.809041,-122.414528,1,94133,OK,"cafe,establishment,food,point_of_interest,restaurant"
ROOFTOP,"1283 9th Ave, San Francisco, CA 94122, USA",ChIJObFnq12HhYARFUrOlN37oRo,1283 9th Ave,37.7644571,-122.46666,1,94122,OK,premise
RANGE_INTERPOLATED,"1290 9th Ave, New York, NY 10019, USA",EiUxMjkwIDl0aCBBdmUsIE5ldyBZb3JrLCBOWSAxMDAxOSwgVVNBIhsSGQoUChIJr3IswlhYwokRCBgVHSkVAv4Qigo,1290 9th Ave,40.7692061,-73.9847769,1,10019,OK,street_address
ROOFTOP,"336 Kearny St, San Francisco, CA 94104, USA",ChIJ1bMuKoqAhYARgUlQpgVI6kM,336 Kearny St,37.7912897,-122.4039195,1,94104,OK,premise
ROOFTOP,"Pier 41, San Francisco, CA 94133, USA",ChIJYdsWwPyAhYARK5mPEGBHOIA,Pier 41 Fishermans Wharf,37.809167,-122.411389,1,94133,OK,premise
ROOFTOP,"4919 Mission St, San Francisco, CA 94112, USA",ChIJPW8j34R-j4ARcu942oNJffA,4919b Mission St,37.7195681,-122.4383413,1,94112,OK,premise
ROOFTOP,"2330 Taylor St, San Francisco, CA 94133, USA",ChIJK9TxGuWAhYARPTMI0B6cC3M,2330 Taylor St,37.8040101,-122.4147162,7,94133,OK,premise
ROOFTOP,"718 14th St, San Francisco, CA 94114, USA",ChIJ0-NuCx5-j4AR0-XvsvcKrww,718 14th St,37.767924,-122.4294516,1,94114,OK,street_address
ROOFTOP,"718 14th St, San Francisco, CA 94114, USA",ChIJ0-NuCx5-j4AR0-XvsvcKrww,718 14th St,37.767924,-122.4294516,1,94114,OK,street_address
ROOFTOP,"5317 Geary Blvd, San Francisco, CA 94121, USA",ChIJ_TGbIhGHhYARDNpwiGQhNqc,5317 Geary Blvd,37.7802742,-122.4764664,1,94121,OK,premise
ROOFTOP,"200 Jackson St, San Francisco, CA 94111, USA",ChIJYR2wdGCAhYARYnGESi4ewgQ,200 Jackson St,37.7970291,-122.3999589,2,94111,OK,street_address
ROOFTOP,"5301 Geary Blvd, San Francisco, CA 94121, USA",ChIJ2e-iIxGHhYARyVEDcyHjr_w,5301 Geary Blvd,37.7802756,-122.476416,1,94121,OK,street_address
GEOMETRIC_CENTER,"Pier 45, Shed D-1, San Francisco, CA 94133, United States",ChIJe0eiosd_j4AR69nUUxEbOXI,Pier 45 Shed D,37.8103646,-122.4188228,1,94133,OK,"establishment,food,point_of_interest"
ROOFTOP,"781 Broadway, New York, NY 10003, USA",ChIJ-cLoKppZwokRpwlU50E17Tk,781-785 Broadway St,40.7315603,-73.9918681,1,10003,OK,street_address
ROOFTOP,"2846 Mission St, San Francisco, CA 94110, USA",ChIJdVZM0kB-j4ARssdpRco0PlI,2846 Mission St,37.7513563,-122.4186541,1,94110,OK,premise
ROOFTOP,"3024 San Bruno Ave, San Francisco, CA 94134, USA",ChIJd5sow-F-j4AR2ZHyW4GO9GU,3024 San Bruno Ave B,37.7236144,-122.4021494,1,94134,OK,premise
ROOFTOP,"606 Jackson St, Elizabethtown, KY 42701, USA",ChIJHU12u7XoaIgRrRqF0X3DcG4,606 Jackson St,37.7164788,-85.8519424,2,42701,OK,premise
ROOFTOP,"3665 Sacramento St, San Francisco, CA 94118, USA",ChIJJ7IFZDGHhYARirqzueOUjq0,3665 Sacramento St,37.787332,-122.452982,1,94118,OK,street_address
ROOFTOP,"254 Laguna Honda Blvd, San Francisco, CA 94116, USA",ChIJQwypLO59j4ARrxg05HLJnIU,254 Laguna Honda Blvd,37.749514,-122.460946,1,94116,OK,street_address
ROOFTOP,"2640 Sloat Blvd, San Francisco, CA 94116, USA",ChIJ332BInB9j4AR1FjDTAMRwBQ,2640 Sloat Blvd,37.7357077,-122.5027964,1,94116,OK,premise
ROOFTOP,"700 Irving St, Denver, CO 80204, USA",ChIJ37Uv1FV_bIcRjahQ-702GFs,700 Irving St,39.7277085,-105.0297382,2,80204,OK,premise
ROOFTOP,"405 Howard St, San Francisco, CA 94105, USA",ChIJs0oBUHuAhYARUpYi2SalOFM,405 Howard St,37.7885734,-122.3951353,1,94105,OK,premise
ROOFTOP,"405 Howard St, San Francisco, CA 94105, USA",ChIJs0oBUHuAhYARUpYi2SalOFM,405 Howard St,37.7885734,-122.3951353,1,94105,OK,premise
ROOFTOP,"2889 Mission St, San Francisco, CA 94110, USA",ChIJ3Yon1EZ-j4AR07A0KZTxgSo,2889 Mission St,37.7508992,-122.4181121,1,94110,OK,premise
RANGE_INTERPOLATED,"2240 Crestmore Dr, Franklin, KY 42134, USA",EioyMjQwIENyZXN0bW9yZSBEciwgRnJhbmtsaW4sIEtZIDQyMTM0LCBVU0EiGxIZChQKEglFABE6FshliBGDhPKBejUHpBDAEQ,2240 Crestmore Dr,36.7115169,-86.5667993,1,42134,OK,street_address
ROOFTOP,"601 Townsend St, San Francisco, CA 94103, USA",ChIJ6zK3zSx-j4AR4_RAsghDjds,601 Townsend St,37.7712057,-122.4016624,5,94103,OK,street_address
ROOFTOP,"5214D Diamond Heights Blvd, San Francisco, CA 94131, USA",ChIJr7U-l3N-j4AR5YXpNNH2O28,5214d Diamond Heights Blvd,37.7437074,-122.4399828,1,94131,OK,street_address
ROOFTOP,"555 California St #001, San Francisco, CA 94104, USA",EjQwMDEsIDU1NSBDYWxpZm9ybmlhIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwNCwgVVNBIh8aHQoWChQKEgnjt9gwioCFgBFuCoFo9mgAnhIDMDAx,36  001 555 California St,37.7920903,-122.4036761,1,94104,OK,subpremise
ROOFTOP,"555 California St, San Francisco, CA 94104, USA",ChIJgVDtsouAhYARvYch9NRWjkI,555 California,37.792062,-122.4037148,1,94104,OK,"establishment,point_of_interest"
ROOFTOP,"415 Brannan St, San Francisco, CA 94107, USA",ChIJmXJWHtZ_j4ARMQGm0-FAXQ4,415 Brannan St,37.7796298,-122.3945599,1,94107,OK,premise
ROOFTOP,"409 Illinois St, San Francisco, CA 94158, USA",ChIJoY0AYcZ_j4AR_dmkM6rifPs,409 Illinois St,37.7665832,-122.3877002,3,94158,OK,premise
ROOFTOP,"2 Harrison St, San Francisco, CA 94105, USA",ChIJhzDkbXCAhYARC5mwJyuiJQw,2 Harrison Street,37.7894748,-122.3892934,1,94105,OK,premise
ROOFTOP,"999 Brannan St, San Francisco, CA 94103, USA",ChIJiV9RPSx-j4ARxgygln73QiM,999 Brannan St,37.7700597,-122.4061984,1,94103,OK,premise
ROOFTOP,"1455 Market St, San Francisco, CA 94103, USA",ChIJPalUMpyAhYARz62jgd8QMlE,1455 Market St,37.775316,-122.4174374,3,94103,OK,premise
ROOFTOP,"455 Mission Bay Boulevard South, San Francisco, CA 94158, USA",ChIJjwd1bMV_j4ARkIhj-PH-2sM,455 Mission Bay Blvd South,37.7704274,-122.3887624,1,94158,OK,premise
ROOFTOP,"420 Montgomery St, San Francisco, CA 94104, USA",ChIJZYQvZoqAhYARNaSFJ2_SW7c,420 Montgomery St,37.7933844,-122.4026141,2,94104,OK,premise
ROOFTOP,"335 Adeline St, Oakland, CA 94607, USA",ChIJA9d68peAj4ARKFT9yHCnL_I,335 Adeline St,37.8018375,-122.2892244,1,94607,OK,premise
ROOFTOP,"2838 24th St, San Francisco, CA 94110, USA",ChIJL2nfFkl-j4ARoaPh0aR_D8c,2838 24th St,37.7530688,-122.4089713,1,94110,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"420 Montgomery St, San Francisco, CA 94104, USA",ChIJZYQvZoqAhYARNaSFJ2_SW7c,420 Montgomery St,37.7933844,-122.4026141,2,94104,OK,premise
ROOFTOP,"399 E 10th Ave, Eugene, OR 97401, USA",ChIJ_2DJohUewVQRwpT-NahKaW0,399 10th Ave,44.0491296,-123.0867064,1,97401,OK,premise
ROOFTOP,"395 Hayes St, San Francisco, CA 94102, USA",ChIJ54YWv5iAhYARI4hDAAoEeMM,395 Hayes St,37.7768127,-122.4227706,1,94102,OK,street_address
ROOFTOP,"553 Haight St, San Francisco, CA 94117, USA",ChIJVzZN6qaAhYAR63jcsDpUGck,553 Haight St,37.7718132,-122.4313074,1,94117,OK,premise
ROOFTOP,"5006 Mission St, San Francisco, CA 94112, USA",ChIJ-4aHtoR-j4ARoF9JhlSbNHc,5006 Mission St,37.7184918,-122.4398122,1,94112,OK,premise
ROOFTOP,"1195 Valencia St, San Francisco, CA 94110, USA",ChIJfbmocj9-j4ARRqxaS_GCK3s,1195 Valencia St,37.7538757,-122.4207002,1,94110,OK,street_address
ROOFTOP,"720 Grant St, Vallejo, CA 94590, USA",ChIJyz_2V6JzhYARsKgi0XP-FLI,720 Grant Ave,38.0863256,-122.2405505,2,94590,OK,premise
ROOFTOP,"4617 Mission St, San Francisco, CA 94112, USA",ChIJ1XZeUo9-j4ARe6tOe-FgLYk,4617 Mission St,37.7243457,-122.4348164,1,94112,OK,premise
ROOFTOP,"1300 Mason St, Dansville, MI 48819, USA",ChIJv25dP5vXIogRIfXp6DZ191k,1300 Mason St,42.5556232,-84.3055283,2,48819,OK,premise
ROOFTOP,"1381 Lowrie Ave, South San Francisco, CA 94080, USA",ChIJrVhr9LB5j4AR9SUnZz3MiOo,1381 Lowrie Ave,37.6480389,-122.4110216,1,94080,OK,premise
ROOFTOP,"401 Clement St, San Francisco, CA 94118, USA",ChIJlU1S-DuHhYARtbs_B_FgOVQ,401 Clement St,37.7828789,-122.4635361,2,94118,OK,street_address
ROOFTOP,"98 1st St, Pelham, NY 10803, USA",ChIJs2oDlHKNwokRA8-6GV30Owc,98 1st St,40.9087922,-73.8054674,2,10803,OK,premise
ROOFTOP,"450 Sansome St Suite 1, San Francisco, CA 94111, USA",ChIJ75fLhWKAhYAR58dkRNFkUPA,450 Sansome St 1,37.794695,-122.401345,1,94111,OK,"cafe,establishment,food,point_of_interest,store"
ROOFTOP,"899 Hyde St, San Francisco, CA 94109, USA",ChIJeypOmJOAhYARuQX30V_skpE,899 Hyde St,37.7890088,-122.4171453,1,94109,OK,street_address
GEOMETRIC_CENTER,"370 4th Street Floor Second, San Francisco, CA 94107, United States",ChIJY3-cOX6AhYARU-xPr_qN36E,370 4th St,37.7809889,-122.40026,1,94107,OK,"beauty_salon,establishment,hair_care,point_of_interest"
ROOFTOP,"762 Divisadero St, San Francisco, CA 94117, USA",ChIJBRnqM7CAhYARAt6yQ2qxVNA,762 Divisadero St,37.7767774,-122.437978,2,94117,OK,street_address
ROOFTOP,"649 Jackson St, San Francisco, CA 94133, USA",ChIJoS2XufSAhYARchx6tt9Osgw,649 Jackson St,37.7959978,-122.4059543,1,94133,OK,street_address
ROOFTOP,"3314 Steiner St, San Francisco, CA 94123, USA",ChIJ37GbLdeAhYAR37pwyOwrYa4,3314 Steiner St,37.8000407,-122.4376231,1,94123,OK,premise
ROOFTOP,"200 McAllister, 200 McAllister St, San Francisco, CA 94102, USA",ChIJY65qWZqAhYARNEsZ9tMqfiQ,200 Mcallister St,37.7811659,-122.4158445,1,94102,OK,premise
ROOFTOP,"2299 Union St, San Francisco, CA 94123, USA",ChIJqZUjQtCAhYARVfFTDC0QPzA,2299 Union St,37.796804,-122.4369878,1,94123,OK,street_address
GEOMETRIC_CENTER,"San Francisco International Airport (SFO), San Francisco, CA 94128, USA",ChIJVVVVVYx3j4ARP-3NGldc8qQ,100 Upper Intl 1.5.113 Sfo,37.6213129,-122.3789554,1,94128,OK,"airport,establishment,point_of_interest"
ROOFTOP,"3528-3532 Balboa St, San Francisco, CA 94121, USA",ChIJ4R4jEqaHhYAR4Mj0IVlXZxA,3528 - 3532 Balboa St,37.7759206,-122.4968389,1,94121,OK,street_address
ROOFTOP,"1556 Noriega St, San Francisco, CA 94122, USA",ChIJw5N3tGKHhYAR7jkPcN_nx-4,1556 Noriega St,37.7542081,-122.4804645,1,94122,OK,street_address
ROOFTOP,"211 W Main St, Lavonia, GA 30553, USA",ChIJayu1CxqbWIgRqAYmBTo0iUE,211 Main St,34.4364291,-83.1069841,1,30553,OK,premise
ROOFTOP,"1455 Market St, San Francisco, CA 94103, USA",ChIJPalUMpyAhYARz62jgd8QMlE,1455 Market St,37.775316,-122.4174374,3,94103,OK,premise
