accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
GEOMETRIC_CENTER,"N 129th E Ave, Tulsa, OK 74116, USA",ChIJYTMR5ZjztocRrK8-bvLhAHY,180 CHURCH  ,36.17245,-95.8308509,1,74116,OK,"church,establishment,place_of_worship,point_of_interest"
ROOFTOP,"3083 16th St, San Francisco, CA 94103, USA",ChIJPaLtUiJ-j4ARhol04cIqELU,3083 16TH ST ,37.7647277,-122.421325,2,94103,OK,street_address
ROOFTOP,"4798 Mission St, San Francisco, CA 94112, USA",ChIJD0NtqIV-j4ARGKlFYQ6lll0,4798 MISSION  ,37.7213176,-122.4375705,1,94112,OK,street_address
ROOFTOP,"5217 Geary Blvd, San Francisco, CA 94118, USA",ChIJ_aR7MRGHhYAR3NNNFQ_AGqM,5217 GEARY BLVD ,37.780319,-122.4754625,1,94118,OK,street_address
ROOFTOP,"442 Geary St, San Francisco, CA 94102, USA",ChIJNfm5T46AhYARCDgL2yrxhlo,442 GEARY ST ,37.787168,-122.410733,2,94102,OK,street_address
RANGE_INTERPOLATED,"52 California St, San Francisco, CA 94111, USA",Ei41MiBDYWxpZm9ybmlhIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDExMSwgVVNBIhoSGAoUChIJ2ZXuZmGAhYARs6jfSgIWxKcQNA,052 CALIFORNIA ST,37.7938179,-122.397422,1,94111,OK,street_address
,,,303 02ND ST ,,,0,,ZERO_RESULTS,
ROOFTOP,"198 Leland Ave, San Francisco, CA 94134, USA",ChIJM-nG39t-j4ARtQ0X1cRbWuE,198 LELAND AVE ,37.7126304,-122.4072009,1,94134,OK,street_address
ROOFTOP,"1701 Powell St, San Francisco, CA 94133, USA",ChIJsyMJt_GAhYARt1Cuy4f71MM,1701 POWELL ST ,37.8003254,-122.4110879,5,94133,OK,premise
ROOFTOP,"1050 Van Ness Ave, San Francisco, CA 94109, USA",ChIJH5GNhpaAhYARd60R2hckde4,1050 VAN NESS AVE ,37.7855464,-122.4208442,1,94109,OK,premise
ROOFTOP,"2438 Noriega St, San Francisco, CA 94122, USA",ChIJq6rOF3-HhYARnWajZW9w_20,2438 NORIEGA  ST,37.7538746,-122.4900412,1,94122,OK,street_address
ROOFTOP,"780 Market St, San Francisco, CA 94102, USA",ChIJM0b4oYiAhYAR8hKTAzyh35k,780 MARKET ST ,37.7861655,-122.4057084,2,94102,OK,street_address
ROOFTOP,"390 Stockton St, San Francisco, CA 94108, USA",ChIJP2TyS4mAhYAReTMRPzIMgzY,390 STOCKTON ST,37.7893112,-122.406812,2,94108,OK,street_address
ROOFTOP,"2721 Hyde St, San Francisco, CA 94109, USA",ChIJd9z5IuGAhYARZ48kSncIu3w,2721 HYDE ST ,37.8061171,-122.4206894,1,94109,OK,premise
ROOFTOP,"1923 Ocean Ave, Brooklyn, NY 11230, USA",ChIJa-5eh75EwokR7na5nO_bMGU,1923 OCEAN AVE ,40.6149904,-73.954064,1,11230,OK,premise
ROOFTOP,"222 Mason St, San Francisco, CA 94102, USA",ChIJ8SyVEo-AhYARq9BTfnIBGHI,222 MASON ST ,37.7860081,-122.4092959,1,94102,OK,street_address
,,,36 02ND ST ,,,0,,ZERO_RESULTS,
ROOFTOP,"345 Stockton St FLR 2B, San Francisco, CA 94108, USA",EjVGTFIgMkIsIDM0NSBTdG9ja3RvbiBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMDgsIFVTQSIiGiAKFgoUChIJQXozs46AhYAR9FOBKe773UwSBkZMUiAyQg,345 STOCKTON ST FLR 2B,37.7891412,-122.4072161,1,94108,OK,subpremise
ROOFTOP,"1630 Powell St, San Francisco, CA 94133, USA",ChIJqw1BmPGAhYARzg62fvoRCqU,1630 POWELL ST ,37.7997415,-122.4105817,2,94133,OK,premise
ROOFTOP,"1712 Taraval, San Francisco, CA 94116, USA",ChIJS6q2zoR9j4ARqf6oZckmDpQ,1712 TARAVAL ST ,37.7428725,-122.4845585,1,94116,OK,premise
GEOMETRIC_CENTER,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",ChIJHSGzi_yAhYARnrPmDWAx9ro,PIER 39  BUILDING Q1,37.808673,-122.409821,1,94133,OK,"establishment,point_of_interest,premise,shopping_mall"
ROOFTOP,"5723 Geary Blvd, San Francisco, CA 94121, USA",ChIJM5fD2Q-HhYARrJZ3VLvwjAs,5723 GEARY BLVD ,37.7800059,-122.4809368,1,94121,OK,street_address
ROOFTOP,"599 Skyline Blvd, San Francisco, CA 94132, USA",ChIJy1wNvvt8j4ARZldOCf1jMk8,599 SKYLINE BLVD ,37.703324,-122.499395,3,94132,OK,street_address
ROOFTOP,"757 Market St #5/FL, San Francisco, CA 94103, USA",EjE1L0ZMLCA3NTcgTWFya2V0IFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwMywgVVNBIiAaHgoWChQKEgkLBXiEiICFgBHnQKZZ2Q22QxIENS9GTA,757 MARKET ST 5/FL,37.7863499,-122.4042632,1,94103,OK,subpremise
ROOFTOP,"704 Sutter St, San Francisco, CA 94109, USA",ChIJlTeu-42AhYAR13Fs1XOKdzk,704 SUTTER ST ,37.789032,-122.412172,2,94109,OK,premise
ROOFTOP,"530 Jackson St, Denver, CO 80206, USA",ChIJtw50zqF-bIcRKGWjuM2gXe4,530 JACKSON ST ,39.724651,-104.942192,1,80206,OK,street_address
,,,101 04TH ST 1/F,,,0,,ZERO_RESULTS,
ROOFTOP,"200 Jackson St, San Francisco, CA 94111, USA",ChIJYR2wdGCAhYARYnGESi4ewgQ,200 JACKSON ST ,37.7970291,-122.3999589,2,94111,OK,street_address
ROOFTOP,"401 Taylor St, San Francisco, CA 94102, USA",ChIJsYeEyY-AhYARFukSYv7t_3Q,401 TAYLOR ST ,37.7861517,-122.4116792,1,94102,OK,"bar,establishment,food,point_of_interest,restaurant"
ROOFTOP,"3881 24th St, San Francisco, CA 94114, USA",ChIJ5zmrmRR-j4ARwtjaUHJLaIQ,3881 24TH ST ,37.7513952,-122.4291839,1,94114,OK,premise
ROOFTOP,"2877 California St, San Francisco, CA 94115, USA",ChIJybHz3MuAhYAR37zR-QqdlIU,2877 CALIFORNIA ST ,37.7877104,-122.4415705,1,94115,OK,premise
ROOFTOP,"50 Post St B62, San Francisco, CA 94104, USA",Ei1CNjIsIDUwIFBvc3QgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA0LCBVU0EiHxodChYKFAoSCUOAoUqIgIWAERA-0x1JgexqEgNCNjI,"50 POST ST, SUITE B62",37.7891638,-122.4029793,1,94104,OK,subpremise
ROOFTOP,"2727 Mariposa St, San Francisco, CA 94110, USA",ChIJa4bH-TB-j4AR-mypxY53sHI,2727 MARIPOSA ST ,37.7628656,-122.4105349,1,94110,OK,street_address
ROOFTOP,"500 Columbus Ave, New York, NY 10024, USA",ChIJFYF-G4VYwokRkmTxB0A98js,500 COLUMBUS AVE ,40.7852722,-73.9731991,2,10024,OK,street_address
ROOFTOP,"44 Montgomery, 44 Montgomery St, San Francisco, CA 94104, USA",ChIJnRZN0YmAhYAR7IasUV11CzM,44 MONTGOMERY ST ,37.7897312,-122.401906,1,94104,OK,premise
,,,760 02ND ST ,,,0,,ZERO_RESULTS,
ROOFTOP,"2534 Mission St, San Francisco, CA 94110, USA",ChIJD40Oxj5-j4AR8opA6whoZqs,2534 MISSION ST ,37.7564149,-122.4191801,1,94110,OK,street_address
ROOFTOP,"251 Geary Blvd, San Francisco, CA 94102, USA",ChIJG-PkK4-AhYARxW6vm0X9kCQ,"251 GEARY ST, 8TH FLOOR",37.7871826,-122.407378,1,94102,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"24 Willie Mays Plaza, San Francisco, CA 94107, USA",ChIJv_u-0dl_j4ARW9yHJWRSSqs,24 WILLIE MAYS PLAZA  ,37.7784199,-122.3906212,1,94107,OK,premise
ROOFTOP,"2130 Fulton St, San Francisco, CA 94117, USA",ChIJnzL6FkyHhYARpvyf_D2vrUg,2130 FULTON ST ,37.7765484,-122.4506519,2,94117,OK,street_address
ROOFTOP,"500 California St 1ST FLOOR, San Francisco, CA 94104, USA",EjoxU1QgRkxPT1IsIDUwMCBDYWxpZm9ybmlhIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwNCwgVVNBIiUaIwoWChQKEgmZKVlDioCFgBHG40UH8MhPshIJMVNUIEZMT09S,"500 CALIFORNIA ST, 1ST FLOOR",37.7931232,-122.4031008,1,94104,OK,subpremise
ROOFTOP,"860 Sutter St, San Francisco, CA 94109, USA",ChIJOZXlO5KAhYARLUUIJadgltY,860 SUTTER ST ,37.7887691,-122.4146076,1,94109,OK,premise
ROOFTOP,"637 Sutter St, San Francisco, CA 94102, USA",ChIJTSN6do6AhYARXEv54KJhQzg,637 SUTTER ST ,37.7888802,-122.4109525,2,94102,OK,street_address
ROOFTOP,"609 Sutter St 12TH FLOOR, San Francisco, CA 94102, USA",EjcxMlRIIEZMT09SLCA2MDkgU3V0dGVyIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwMiwgVVNBIiYaJAoWChQKEgn7TPx6joCFgBH3rqZnK7s26hIKMTJUSCBGTE9PUg,"609 SUTTER ST,  12TH FLOOR",37.788844,-122.410475,1,94102,OK,subpremise
ROOFTOP,"609 Sutter St 10TH FLOOR, San Francisco, CA 94102, USA",EjcxMFRIIEZMT09SLCA2MDkgU3V0dGVyIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwMiwgVVNBIiYaJAoWChQKEgn7TPx6joCFgBH3rqZnK7s26hIKMTBUSCBGTE9PUg,609 SUTTER ST 10TH FLOOR,37.788844,-122.410475,1,94102,OK,subpremise
ROOFTOP,"433 Powell St, San Francisco, CA 94102, USA",ChIJxxB3lI6AhYARIw5D2uwAVpQ,433 POWELL ST ,37.7886515,-122.4088091,1,94102,OK,premise
ROOFTOP,"450 Post St 3RD FLOOR, San Francisco, CA 94102, USA",EjQzUkQgRkxPT1IsIDQ1MCBQb3N0IFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwMiwgVVNBIiUaIwoWChQKEgkH1y3zjoCFgBF4JYZepyXY1RIJM1JEIEZMT09S,"450 POST ST, 3RD FLOOR",37.7882994,-122.4093357,1,94102,OK,subpremise
ROOFTOP,"1055 Pine St, Nashville, TN 37203, USA",ChIJN69wBotmZIgRhKQ0TOjBkig,1055 PINE ST ,36.1527093,-86.7820727,7,37203,OK,street_address
ROOFTOP,"1265 Battery St, San Francisco, CA 94111, USA",ChIJK-L6OvaAhYARHUeblDA1unw,1265 BATTERY ST ,37.802907,-122.4020405,1,94111,OK,street_address
ROOFTOP,"286 Jefferson St, Carneys Point, NJ 08069, USA",ChIJO4AOuIUdx4kRQon0fZ2O8Ec,286 JEFFERSON ST ,39.7105357,-75.4715902,1,8069,OK,premise
ROOFTOP,"300 Jefferson St, Glasgow, KY 42141, USA",ChIJrxR6IpI9ZogRh3j1lvDLD78,300 JEFFERSON ST ,36.9964458,-85.9189349,2,42141,OK,premise
ROOFTOP,"245 Front St, Key West, FL 33040, USA",ChIJD5RwROy20YgRLkXNezeiA_g,245 FRONT ST ,24.5579261,-81.8076465,2,33040,OK,street_address
ROOFTOP,"206 Jefferson St, Sandusky, MI 48471, USA",ChIJHciSzwPSJYgRRiRqtd_Kvhk,206 JEFFERSON ST ,43.4180429,-82.8242938,1,48471,OK,street_address
ROOFTOP,"606 Broadway St, Myrtle Beach, SC 29577, USA",ChIJuZAzSqppAIkRw4yvsO5Mmaw,606 BROADWAY ST ,33.6928157,-78.8875619,2,29577,OK,street_address
ROOFTOP,"145 Jackson St, Brooklyn, NY 11211, USA",ChIJDTRM5FBZwokRVUhHZb87neE,145 JACKSON ST ,40.716804,-73.9453319,2,11211,OK,street_address
ROOFTOP,"395 Hayes St, San Francisco, CA 94102, USA",ChIJ54YWv5iAhYARI4hDAAoEeMM,395 HAYES ST ,37.7768127,-122.4227706,1,94102,OK,street_address
ROOFTOP,"738 La Playa St, San Francisco, CA 94121, USA",ChIJo7fHO7eHhYARj65Fej0K_d8,738 LA PLAYA ST,37.7743906,-122.5099451,1,94121,OK,street_address
ROOFTOP,"132 The Embarcadero, San Francisco, CA 94105, USA",ChIJxU6GumWAhYARFgtHvEDjimo,132 EMBARCADERO  ,37.7930864,-122.392181,1,94105,OK,street_address
ROOFTOP,"835 Kearny St, San Francisco, CA 94108, USA",ChIJjTyczvSAhYAR5TZvzmxjktA,835 KEARNY ST ,37.7958408,-122.4051994,1,94108,OK,street_address
ROOFTOP,"450 Stanyan St, San Francisco, CA 94117, USA",ChIJtSh9jU6HhYARphVj1jdOi0U,450 STANYAN ST L-B,37.7740749,-122.4538893,1,94117,OK,premise
,,,98 01ST ST ,,,0,,ZERO_RESULTS,
ROOFTOP,"415 Brannan St, San Francisco, CA 94107, USA",ChIJmXJWHtZ_j4ARMQGm0-FAXQ4,415 BRANNAN ST ,37.7796298,-122.3945599,1,94107,OK,premise
ROOFTOP,"1 Zoo Rd, San Francisco, CA 94132, USA",ChIJgU7z4XF9j4ARSU-fSwtUVmk,1 ZOO RD ,37.7329099,-122.50324,1,94132,OK,street_address
ROOFTOP,"2736 20th St, San Francisco, CA 94110, USA",ChIJFQ6ujDZ-j4ARslf8a3BEQ1M,2736 20TH ST ,37.7594028,-122.4087544,2,94110,OK,street_address
ROOFTOP,"546 Valencia St, San Francisco, CA 94110, USA",ChIJpUwg-CJ-j4ARoTsKa36LsXs,546 VALENCIA ST ,37.7641345,-122.4220234,2,94110,OK,street_address
ROOFTOP,"412 Broadway St, Birmingham, AL 35209, USA",ChIJ68MF9EYZiYgRuVk1P4FmDvw,412 BROADWAY ST ,33.468583,-86.80919,3,35209,OK,street_address
ROOFTOP,"1131 Folsom St, San Francisco, CA 94103, USA",ChIJNYM6DYKAhYARX3F5id3d52s,1131 FOLSOM ST ,37.7759437,-122.408433,3,94103,OK,premise
ROOFTOP,"345 Spear St, San Francisco, CA 94105, USA",ChIJyRkCqHqAhYARfiYkm23j9ts,345 SPEAR ST ,37.7899545,-122.389913,2,94105,OK,premise
ROOFTOP,"70 Leidesdorff St, San Francisco, CA 94104, USA",ChIJJVStCIqAhYARCH6IeeM7yQ0,70 LEIDESDORFF ST ,37.792741,-122.4018197,1,94104,OK,street_address
ROOFTOP,"631 Grant Ave, North Mankato, MN 56003, USA",ChIJa80YHdo59IcRRXnR9TDQvNc,631 GRANT AVE ,44.1725691,-94.0177282,1,56003,OK,premise
ROOFTOP,"631 Kearny St, San Francisco, CA 94108, USA",ChIJUSz5GYuAhYARK8t71-TQkYY,631 KEARNY ST ,37.7940903,-122.4049254,1,94108,OK,premise
ROOFTOP,"120 Powell St, San Francisco, CA 94102, USA",ChIJcRBOTo-AhYARoTPJuAx_G8Y,120 POWELL ST,37.7859557,-122.4077287,2,94102,OK,street_address
ROOFTOP,"1375 Noriega St, San Francisco, CA 94122, USA",ChIJHTiHgmKHhYARDEU-eIhQfEw,1375 NORIEGA ST ,37.7539536,-122.4783549,1,94122,OK,street_address
ROOFTOP,"1128 Taraval, San Francisco, CA 94116, USA",ChIJLytMSJB9j4AR7lBDpMGpjXM,1128 TARAVAL ST ,37.7431957,-122.4784073,1,94116,OK,street_address
ROOFTOP,"1411 Polk St, San Francisco, CA 94109, USA",ChIJqfvD25SAhYARyR09CbY72Ao,1411 POLK ST ,37.789924,-122.420824,1,94109,OK,street_address
ROOFTOP,"126 New Montgomery St, San Francisco, CA 94105, USA",ChIJK__rSH2AhYARGhV9bE38-_U,126 NEW MONTGOMERY ST ,37.7869985,-122.4002446,1,94105,OK,street_address
ROOFTOP,"476 Turk St, San Francisco, CA 94102, USA",ChIJRUT6oZCAhYARVA0pG79pzk4,476 TURK ST ,37.7825554,-122.4169332,1,94102,OK,street_address
ROOFTOP,"7575 San Felipe St #301, Houston, TX 77063, USA",ChIJ57fEiZPDQIYRj8_mAdlFb0g, FOOT OF BAKER STREET ST ,29.7500893,-95.5020484,1,77063,OK,"doctor,establishment,health,point_of_interest"
ROOFTOP,"1747 Buchanan St, San Francisco, CA 94115, USA",ChIJW17NzriAhYARh-AXnMggu_o,1747 BUCHANAN ST ,37.7863576,-122.4302457,2,94115,OK,premise
ROOFTOP,"2100 Van Ness Ave, San Francisco, CA 94109, USA",ChIJXQ4S9OmAhYARbIZg-x9hVhg,2100 VAN NESS AVE ,37.7950668,-122.4229237,1,94109,OK,premise
ROOFTOP,"900 North Point St, San Francisco, CA 94109, USA",ChIJmyXUw-CAhYAR47KEV9wlsC0,900 NORTH POINT ST ,37.8058745,-122.4229535,1,94109,OK,street_address
ROOFTOP,"1335 Webster St, San Francisco, CA 94115, USA",ChIJj7SMYbmAhYAR8tOU23aNNhY,1335 WEBSTER ST,37.7827705,-122.4316835,1,94115,OK,premise
ROOFTOP,"320 Mason St, San Francisco, CA 94102, USA",ChIJxfbgBo-AhYARelmY6BKYHB4,320 MASON ST ,37.7866053,-122.409665,2,94102,OK,street_address
ROOFTOP,"900 North Point St, San Francisco, CA 94109, USA",ChIJmyXUw-CAhYAR47KEV9wlsC0,900 NORTH POINT ST #52,37.8058745,-122.4229535,1,94109,OK,street_address
ROOFTOP,"701 Folsom St, San Francisco, CA 94107, USA",ChIJNbvJ1n2AhYARgBiBUbPm46w,701 FOLSOM ST ,37.7835209,-122.3990812,1,94107,OK,street_address
ROOFTOP,"698 Brannan St, San Francisco, CA 94107, USA",ChIJs6wg1NR_j4ARfiBCUVDi044,698 BRANNAN ST ,37.7750692,-122.4009269,1,94107,OK,street_address
,,,500 04TH ST ,,,0,,ZERO_RESULTS,
ROOFTOP,"600 The Embarcadero, San Francisco, CA 94107, USA",ChIJH73uDHeAhYARw4WyqiNKPFg,600 EMBARCADERO ST ,37.7843081,-122.3885411,1,94107,OK,premise
ROOFTOP,"524 Valencia St, San Francisco, CA 94110, USA",ChIJQdd_WSJ-j4ARhEOWc7EEfKg,524 VALENCIA ST ,37.764436,-122.4221605,1,94110,OK,subpremise
ROOFTOP,"25 Russia Ave, San Francisco, CA 94112, USA",ChIJBdbbn4V-j4ARpZbCKZbYE2A,25 RUSSIA AVE ,37.7214225,-122.4366318,1,94112,OK,street_address
ROOFTOP,"2355 Chestnut St, San Francisco, CA 94123, USA",ChIJE4ZWOdSAhYARsE9BoggtBSU,101 SPEAR ST A-16,37.7998754,-122.4420994,1,94123,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"1231 Market St, San Francisco, CA 94103, USA",ChIJoYgVg5yAhYARKVhRpBc8PmE,1231 MARKET ST ,37.7781588,-122.4150923,1,94103,OK,premise
ROOFTOP,"545 Powell St, San Francisco, CA 94108, USA",ChIJ5SYoJIyAhYARQE5DbzhFZbI,545 POWELL ST ,37.7898626,-122.4089861,2,94108,OK,premise
ROOFTOP,"500 Sutter St, San Francisco, CA 94108, USA",ChIJq2w1nI6AhYARKdtfSYew744,500 SUTTER ST ,37.7894904,-122.4089861,1,94108,OK,premise
GEOMETRIC_CENTER,"Pier 43 1/2 First Floor, San Francisco, CA 94133, United States",ChIJQ18AHOOAhYAR-PS1XEfjT_s,PIER 43 1/2,37.809041,-122.414528,1,94133,OK,"cafe,establishment,food,point_of_interest,restaurant"
ROOFTOP,"1131 Grant Ave, San Francisco, CA 94133, USA",ChIJ2xHmf_OAhYARmb0heSKpL4k,1131 GRANT AVE ,37.797262,-122.407124,6,94133,OK,street_address
ROOFTOP,"374 Bush St, San Francisco, CA 94104, USA",ChIJL8wZhomAhYARJHZ2GholEPE,374 BUSH ST ,37.7910009,-122.4035876,1,94104,OK,premise
ROOFTOP,"345 Stockton St FLR 3B, San Francisco, CA 94108, USA",EjVGTFIgM0IsIDM0NSBTdG9ja3RvbiBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMDgsIFVTQSIiGiAKFgoUChIJQXozs46AhYAR9FOBKe773UwSBkZMUiAzQg,345 STOCKTON ST FLR 3B,37.7891412,-122.4072161,1,94108,OK,subpremise
ROOFTOP,"400 Jefferson St, Hoboken, NJ 07030, USA",ChIJ6Qmc9F1XwokRPkVLJWQwvGg,400 JEFFERSON ST ,40.7426915,-74.0372417,2,7030,OK,premise
ROOFTOP,"453 Bush St, San Francisco, CA 94108, USA",ChIJpcm9ZImAhYARQ5jPfhYusGo,453 BUSH ST ,37.7904658,-122.4050258,1,94108,OK,premise
ROOFTOP,"240 California St, San Francisco, CA 94111, USA",ChIJLYTdkGGAhYARRaJTPIgx2aQ,240 CALIFORNIA ST ,37.79342,-122.399466,2,94111,OK,street_address
ROOFTOP,"595 Sutter St, San Francisco, CA 94102, USA",ChIJc15ofY6AhYARFO7pyB5zroU,595 SUTTER ST ,37.7888933,-122.4099596,1,94102,OK,premise
ROOFTOP,"217 Columbus Ave, San Francisco, CA 94133, USA",ChIJ7YbyjvSAhYAR5j_VVbAvSUU,217 COLUMBUS AVE ,37.7971323,-122.4060942,2,94133,OK,street_address
ROOFTOP,"222 Front St, San Francisco, CA 94111, USA",ChIJDVstnmGAhYARKlAruBoronA,222 FRONT ST ,37.793815,-122.3986092,2,94111,OK,premise
ROOFTOP,"772 Pacific Ave, San Francisco, CA 94133, USA",ChIJX84hdvOAhYARDPHJLiqhRhk,772 PACIFIC AVE ,37.796959,-122.4080569,1,94133,OK,premise
ROOFTOP,"301 Sacramento St, San Francisco, CA 94111, USA",ChIJLdSXpGGAhYARDawMcv4xfHI,301 SACRAMENTO ST ,37.7941424,-122.3992059,2,94111,OK,street_address
ROOFTOP,"2620 Jones St, San Francisco, CA 94133, USA",ChIJm-RtbOSAhYARUFBu91pPnJA,2620 JONES ST ,37.8054639,-122.416781,1,94133,OK,street_address
ROOFTOP,"1802 Balboa St, San Francisco, CA 94121, USA",ChIJGe_0NhKHhYARgJaJJzBfQEU,1802 BALBOA ST ,37.7767742,-122.4783458,1,94121,OK,premise
ROOFTOP,"100 Bush St, San Francisco, CA 94104, USA",ChIJa9VNPmKAhYARIn10rAiDb94,100 BUSH ST #102,37.7915206,-122.399864,1,94104,OK,street_address
ROOFTOP,"334 Grant Ave, San Francisco, CA 94108, USA",ChIJPVUmZImAhYARvTZXP2uUOj0,334 GRANT AVE ,37.7902023,-122.4054049,1,94108,OK,street_address
ROOFTOP,"Russ Building, 235 Montgomery St, San Francisco, CA 94104, USA",ChIJZ5u_iomAhYARNeP4vZKvCVY,235 MONTGOMERY ST ,37.7913674,-122.4028796,2,94104,OK,premise
ROOFTOP,"170 O'Farrell St 8TH FLOOR, San Francisco, CA 94102, USA",Ejk4VEggRkxPT1IsIDE3MCBPJ0ZhcnJlbGwgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTAyLCBVU0EiJRojChYKFAoSCcmxDTSPgIWAEd57zYi0myK-Egk4VEggRkxPT1I,170 O'FARRELL ST 8TH FLOOR,37.7867986,-122.4073963,1,94102,OK,subpremise
ROOFTOP,"4348 California St, San Francisco, CA 94118, USA",ChIJjY9qmjyHhYARf7didt8CFc0,4348 CALIFORNIA STREET,37.7851749,-122.4643211,1,94118,OK,street_address
ROOFTOP,"155 Sansome St 10TH FLOOR, San Francisco, CA 94104, USA",EjgxMFRIIEZMT09SLCAxNTUgU2Fuc29tZSBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMDQsIFVTQSImGiQKFgoUChIJs9RJBmKAhYAR2y7uH-8b9kMSCjEwVEggRkxPT1I,"155 SANSOME ST, 10TH FLOOR",37.7916591,-122.4012644,1,94104,OK,subpremise
ROOFTOP,"150 Stockton St, San Francisco, CA 94108, USA",ChIJE7mow4iAhYARqNnc0VuooSk,150 STOCKTON ST,37.7873324,-122.4061984,1,94108,OK,premise
ROOFTOP,"2801 Geary Blvd, San Francisco, CA 94118, USA",ChIJE8QWgkqHhYARbgGo-22ErHE,2801 GEARY BLVD ,37.7819584,-122.4491345,1,94118,OK,premise
ROOFTOP,"3546 Balboa St, San Francisco, CA 94121, USA",ChIJa-qIDqaHhYARpnvdE0gsq6A,3546 BALBOA ST ,37.7758994,-122.4971746,1,94121,OK,street_address
ROOFTOP,"5821 Geary Blvd, San Francisco, CA 94121, USA",ChIJRXsoxw-HhYARbP-YVFpiSEg,5821 GEARY BLVD ,37.7798827,-122.4819752,1,94121,OK,street_address
ROOFTOP,"4019 Judah St, San Francisco, CA 94122, USA",ChIJLz3xM5eHhYARHaI05NxdXJg,4019 JUDAH ST ,37.7602522,-122.5051395,1,94122,OK,premise
ROOFTOP,"850 La Playa St, San Francisco, CA 94121, USA",ChIJS3eA-bmHhYAR7E2bA_ugEbg,850 LA PLAYA ST,37.7725837,-122.5094277,1,94121,OK,premise
ROOFTOP,"2100 Taraval, San Francisco, CA 94116, USA",ChIJZT7gG4N9j4ARuVi4O68NLXk,2100 TARAVAL ST ,37.7426992,-122.4887717,1,94116,OK,premise
ROOFTOP,"398 Hayes St, San Francisco, CA 94102, USA",ChIJOw6IlZiAhYARHDWSDGfwAUQ,398 HAYES ST ,37.7770888,-122.422874,1,94102,OK,street_address
ROOFTOP,"2007 16th St, Lubbock, TX 79401, USA",ChIJb2dWVjNt_oYRmXOsdxL8FV0,2007 16TH ST ,33.580582,-101.8604633,1,79401,OK,premise
ROOFTOP,"3036 16th St, San Francisco, CA 94103, USA",ChIJATANpSN-j4ARoGDGFGifsbo,3036 16TH ST ,37.765161,-122.420443,1,94103,OK,"establishment,food,point_of_interest,restaurant"
RANGE_INTERPOLATED,"600 Guerrero St, San Francisco, CA 94110, USA",Ei02MDAgR3VlcnJlcm8gU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTEwLCBVU0EiGxIZChQKEgmhpy1XPX6PgBESK5An1-ikkBDYBA,0600 GUERRERO ST,37.7613868,-122.4240775,1,94110,OK,street_address
RANGE_INTERPOLATED,"994 Guerrero St, San Francisco, CA 94110, USA",Ei05OTQgR3VlcnJlcm8gU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTEwLCBVU0EiGxIZChQKEgm380EQPn6PgBETnbuBwSp8cxDiBw,0994 GUERRERO ST,37.7553411,-122.4235138,1,94110,OK,street_address
ROOFTOP,"2420 Mission St, San Francisco, CA 94110, USA",ChIJTRWnGzx-j4AR9W6F80EZTQM,2420 MISSION ST ,37.7582674,-122.4193551,4,94110,OK,street_address
ROOFTOP,"2839 Mission St, San Francisco, CA 94110, USA",ChIJQ5h0Lkd-j4AR2yfBQncaFbw,2839 MISSION ST,37.751588,-122.418253,1,94110,OK,street_address
ROOFTOP,"1199 Valencia St, San Francisco, CA 94110, USA",ChIJhdOscj9-j4ARbtV-P7FGRkE,1199 VALENCIA ST,37.7538422,-122.4206999,1,94110,OK,street_address
ROOFTOP,"530 Haight St, San Francisco, CA 94117, USA",ChIJ9wc0vqaAhYAR3SVLbhgxeds,530 HAIGHT ST ,37.7721618,-122.431029,1,94117,OK,street_address
ROOFTOP,"557 Haight St, San Francisco, CA 94117, USA",ChIJcw2h66aAhYARUKs4Kj_4tqg,557 HAIGHT ST ,37.7718,-122.4313862,1,94117,OK,street_address
ROOFTOP,"324 Hayes St, Salinas, CA 93906, USA",ChIJaxQOADT_jYARBCBHIJ49zJ8,324 HAYES ST ,36.697856,-121.656789,3,93906,OK,street_address
ROOFTOP,"201 Ivy St, New Llano, LA 71461, USA",ChIJL2gdc5REOoYRtYl8H315a_s,201 IVY ST ,31.1106476,-93.283045,7,71461,OK,street_address
ROOFTOP,"525 Laguna St, San Francisco, CA 94102, USA",ChIJPUsvTaKAhYARte94qfYm4d0,525 LAGUNA ST ,37.776239,-122.4264188,3,94102,OK,premise
