accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
ROOFTOP,"1004 O'Reilly Ave, San Francisco, CA 94129, USA",ChIJn1CqjtWGhYARYW2Y5xGaKNs,1004a O'reilly Ave A,37.8009314,-122.4505941,1,94129,OK,premise
ROOFTOP,"525 Golden Gate Ave, San Francisco, CA 94102, USA",ChIJvTbu6JmAhYARsJ-x_LZOOJU,525 Golden Gate,37.7809272,-122.419371,1,94102,OK,premise
ROOFTOP,"925 Cortland Ave, San Francisco, CA 94110, USA",ChIJbYANw1l-j4AR7Q_n272WQgM,925 Cortland Av,37.7391278,-122.4136101,1,94110,OK,premise
ROOFTOP,"3505 E 17th St, Austin, TX 78721, USA",ChIJp3rl-wq2RIYRdIveQDmIUEY,3505b 17th St,30.2811339,-97.6959158,2,78721,OK,premise
ROOFTOP,"2184 Union St, San Francisco, CA 94123, USA",ChIJl58mnNqAhYAR4pAypOZ8eME,2184 Union St,37.7973499,-122.4351562,1,94123,OK,premise
ROOFTOP,"8 Trinity Pl, Staten Island, NY 10310, USA",ChIJUwZPxApOwokRsnZyonBYlgI,8 Trinity Pl,40.6370422,-74.1220461,1,10310,OK,premise
ROOFTOP,"39 New Montgomery St, San Francisco, CA 94105, USA",ChIJ8yqMo2KAhYARBXk-a1nK1d0,39 New Montgomery St,37.7882737,-122.4013083,1,94105,OK,street_address
GEOMETRIC_CENTER,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",ChIJHSGzi_yAhYARnrPmDWAx9ro,39 Pier,37.808673,-122.409821,1,94133,OK,"establishment,point_of_interest,premise,shopping_mall"
ROOFTOP,"200 4th St, Troy, NY 12180, USA",ChIJ32i04wUP3okRZYGJz7Ol70M,200 4th St,42.7259488,-73.6899264,2,12180,OK,premise
ROOFTOP,"2201 Chestnut St, Philadelphia, PA 19103, USA",ChIJxcHN2jfGxokRQkn3_JWWMC0,2201 Chestnut St,39.9527483,-75.1771785,2,19103,OK,premise
ROOFTOP,"1290 25th Ave, San Francisco, CA 94122, USA",ChIJAbOIWHCHhYARHIl8PLypGz0,1290 25th Ave 201,37.7635258,-122.4832951,2,94122,OK,street_address
ROOFTOP,"720 Post St, San Francisco, CA 94109, USA",ChIJRZ1E8ZGAhYAR58AchoNoFns,720 Post St,37.7877788,-122.4137996,1,94109,OK,street_address
ROOFTOP,"2304 Market St, San Francisco, CA 94114, USA",ChIJA5zzlBx-j4ARL_-s4jRygOI,2304 Market St,37.7639985,-122.4337308,1,94114,OK,street_address
ROOFTOP,"2241 Chestnut St, San Francisco, CA 94123, USA",ChIJq3DzvNaAhYARNLCy2gZwiWM,2241 Chestnut St,37.8001603,-122.440202,2,94123,OK,street_address
ROOFTOP,"390 Swift Ave, South San Francisco, CA 94080, USA",ChIJGcFTqEd4j4ARBMMpA1Awg0E,390 Swift Ave 11,37.6502686,-122.387627,1,94080,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"1432 Valencia St, San Francisco, CA 94110, USA",ChIJy919BEF-j4AR_M1g-SCl570,1432 Valencia St,37.7499385,-122.4207177,1,94110,OK,street_address
ROOFTOP,"945 Quay Ave, Grandview Heights, OH 43212, USA",ChIJ9X8i2KqPOIgRB8nN463cSM0,945 Key Ave,39.9767066,-83.0395181,1,43212,OK,street_address
ROOFTOP,"2224 Mission St, San Francisco, CA 94110, USA",ChIJWfXuvzx-j4ARkVq6r59ehYI,2224 Mission St,37.7613362,-122.4196269,1,94110,OK,premise
ROOFTOP,"1250 Jones St, San Francisco, CA 94109, USA",ChIJ073hNu2AhYARzw2JC0W2W6I,1250 Jones St,37.7931428,-122.4142959,1,94109,OK,premise
ROOFTOP,"401 6th St, San Francisco, CA 94103, USA",ChIJb9avKICAhYAR9haYsOA8grY,401 6th St,37.7772436,-122.4037707,1,94103,OK,street_address
ROOFTOP,"307 Hayes St, San Francisco, CA 94102, USA",ChIJ1yC725iAhYAR1H6_rFwfOj8,307 Hayes St,37.7769239,-122.4216886,2,94102,OK,street_address
ROOFTOP,"768 Lincoln Ave NW, Carrollton, OH 44615, USA",ChIJR5iONs6VNogRkFS5Ci0gvjg,768 Lincoln Ave,40.581326,-81.0876891,1,44615,OK,premise
ROOFTOP,"2150 25th Ave, San Francisco, CA 94116, USA",ChIJox2pwoV9j4ARdbKvzjcP9NY,101 Spear St A-24,37.747414,-122.482194,1,94116,OK,"electrician,establishment,point_of_interest"
,,,187-189 Sixth St,,,0,,ZERO_RESULTS,
ROOFTOP,"3131 Fillmore St, San Francisco, CA 94123, USA",ChIJL66ohdCAhYARIIEBYCUTSUE,3131 Fillmore,37.7984027,-122.435972,1,94123,OK,street_address
ROOFTOP,"2916 N 24th St, Tacoma, WA 98406, USA",ChIJvwmUePtUkFQRBdl2-YLrehs,2916 24th St,47.2689665,-122.4741503,1,98406,OK,premise
ROOFTOP,"533 Haight St, San Francisco, CA 94117, USA",ChIJUUjgwaaAhYARTv_Vqq2NDsI,533 Haight St,37.7718577,-122.431042,1,94117,OK,premise
ROOFTOP,"108 Webster St, San Francisco, CA 94117, USA",ChIJfUeJ36CAhYARpS5nyiOyq5g,2100 Webster St 108,37.7716928,-122.4284515,1,94117,OK,street_address
ROOFTOP,"3300 Geary Blvd, San Francisco, CA 94118, USA",ChIJ_RHgRTaHhYARBSmgRKFaKpU,3300 Geary Blvd,37.781865,-122.4544116,1,94118,OK,premise
ROOFTOP,"2495 3rd St, San Francisco, CA 94107, USA",ChIJ3zsDibl_j4ARa2OZ4sufhGA,2495 Third St,37.7581481,-122.3880873,1,94107,OK,street_address
ROOFTOP,"823 Clay St, Niles, OH 44446, USA",ChIJV8guThLhM4gRL1LSGGsS004,823 Clay St,41.172659,-80.752419,2,44446,OK,street_address
ROOFTOP,"882 North Point St, San Francisco, CA 94109, USA",ChIJd6f83OCAhYAR67laoTA8j0s,882 North Point St,37.8057125,-122.4218442,1,94109,OK,premise
ROOFTOP,"4690 E 2nd St, Benicia, CA 94510, USA",ChIJEamnPX1uhYARNipPbI8NuA8,4690 E 2nd St 9,38.0803787,-122.1312035,1,94510,OK,premise
ROOFTOP,"1255 Rhode Island St, San Francisco, CA 94107, USA",ChIJ88uFVbN_j4ARyWn44eosRO0,1255 Rhode Island St,37.753847,-122.401208,1,94107,OK,street_address
GEOMETRIC_CENTER,"2 Embarcadero Center Lobby Level, San Francisco, CA 94111, United States",ChIJZ76fAGGAhYARX3kjrSwKu8Q,2 Embarcadero Ctr Sl10,37.7949913,-122.3984939,1,94111,OK,"doctor,establishment,health,point_of_interest"
ROOFTOP,"16 Jessie St, San Francisco, CA 94105, USA",ChIJBZgE0XyAhYARrmwtA4_YOPI,16 Jessie St C-116a,37.7899349,-122.398961,1,94105,OK,street_address
,,,101 4th St 9120,,,0,,ZERO_RESULTS,
ROOFTOP,"1351 Polk St, San Francisco, CA 94109, USA",ChIJGTO_55SAhYARJSbi-QHTShA,1351 Polk St,37.7895017,-122.4206305,1,94109,OK,street_address
ROOFTOP,"1220 Polk St, San Francisco, CA 94109, USA",ChIJ8VjzXJSAhYARUwnVYDeiDrY,1220 Polk St,37.788118,-122.4200396,4,94109,OK,street_address
ROOFTOP,"650 Post St, San Francisco, CA 94109, USA",ChIJEzXbAo6AhYARlCgnuupkpV4,650 Post St 601,37.7878625,-122.4125835,2,94109,OK,street_address
ROOFTOP,"256 Anzavista Ave, San Francisco, CA 94115, USA",ChIJ70N06LSAhYARMpakNlTKRNQ,256 Anzavista Ave,37.7802168,-122.445242,1,94115,OK,premise
ROOFTOP,"424 Octavia St, San Francisco, CA 94102, USA",ChIJFT88CKKAhYARsQrmehx9gvM,424 Octavia St,37.7761054,-122.4241271,1,94102,OK,street_address
ROOFTOP,"3 Embarcadero Center, San Francisco, CA 94111, USA",ChIJP8UUHGGAhYARQrdO7dNlklg,3 Embarcadero Ctr Lobby Lv,37.7950237,-122.3973083,2,94111,OK,street_address
ROOFTOP,"1201 Vicente St, San Francisco, CA 94116, USA",ChIJb6J1Tpd9j4ARlHyBOkYTEXA,1201 Vicente St,37.7388819,-122.4798713,1,94116,OK,premise
ROOFTOP,"2110 Irving St, San Francisco, CA 94122, USA",ChIJn9mK4m-HhYAROAEsRFaqs2o,2110 Riving St,37.7635395,-122.4807449,2,94122,OK,street_address
ROOFTOP,"340 11th St, Brooklyn, NY 11215, USA",ChIJHeSMw_xawokRthv2UUPZHak,340 11th St,40.6676246,-73.9869442,3,11215,OK,street_address
ROOFTOP,"3848 Judah St, San Francisco, CA 94122, USA",ChIJbZNSVJeHhYAR7Z8tjQn9nwQ,3848 Judah St,37.7606776,-122.5035129,1,94122,OK,street_address
ROOFTOP,"1705 Haight St, San Francisco, CA 94117, USA",ChIJVefitVOHhYARU0LE6R3fLyg,1705 Haight St,37.769372,-122.4508822,1,94117,OK,street_address
ROOFTOP,"9332 C St, Oakland, CA 94603, USA",ChIJ54_6momFj4ARkGjwvt8ul2Y,9332 C St,37.7454785,-122.1768445,1,94603,OK,premise
ROOFTOP,"3801 18th Ave, Brooklyn, NY 11218, USA",ChIJaytQRs1EwokRlokF4B2b4C4,3801 18th St,40.633836,-73.969998,6,11218,OK,street_address
ROOFTOP,"2255 Polk St, San Francisco, CA 94109, USA",ChIJp5viS-iAhYAR28EYnXQ36zo,2255 Polk St,37.7976843,-122.4224591,2,94109,OK,street_address
ROOFTOP,"1655 Divisadero St, San Francisco, CA 94115, USA",ChIJ4Wtj4cmAhYARDQoEym9pTEc,1655 Divisadero St,37.7850317,-122.4399911,2,94115,OK,street_address
ROOFTOP,"942 Geneva Ave, San Francisco, CA 94112, USA",ChIJRRDNe5t-j4ARIOpZcg3YKqI,942 Geneva Ave,37.7159079,-122.4405531,1,94112,OK,premise
ROOFTOP,"44 Montgomery St, San Francisco, CA 94104, USA",ChIJ__9v0YmAhYARC1hbPG9GfhA,44 Montgomery St Ll1,37.7897312,-122.401906,1,94104,OK,"establishment,point_of_interest"
ROOFTOP,"2121 Clement St, San Francisco, CA 94121, USA",ChIJGxhhXQWHhYARUgpYo_Vy1nU,2121 Clement St,37.7819988,-122.4821594,1,94121,OK,street_address
ROOFTOP,"299 9th St, San Francisco, CA 94103, USA",ChIJT2UiFyh-j4ARiebfCH9z3nU,299 9th St,37.7739373,-122.4116232,1,94103,OK,"bar,establishment,food,night_club,point_of_interest,restaurant"
ROOFTOP,"2 Townsend St, San Francisco, CA 94107, USA",ChIJD0166XeAhYARqOESev9o--4,2 Townsend #4-418,37.7822907,-122.3888066,1,94107,OK,premise
ROOFTOP,"741 Valencia St, San Francisco, CA 94110, USA",ChIJhc_eID1-j4AR88Qut0xI0Z0,741 Valencia St,37.7609776,-122.4213695,1,94110,OK,street_address
ROOFTOP,"600 Kearny St, San Francisco, CA 94108, USA",ChIJTTG2A4uAhYARU1_GJzKN3R8,600 Kearny St,37.7936968,-122.404477,1,94108,OK,street_address
ROOFTOP,"4014 Geary Blvd, San Francisco, CA 94118, USA",ChIJA5puPzmHhYARkmrTGhbkDfU,4014 Geary Blvd,37.7813045,-122.4625163,1,94118,OK,street_address
ROOFTOP,"1541 Taraval, San Francisco, CA 94116, USA",ChIJW38C0Jp9j4ARzh_i1oM8CpY,1541 Taraval St,37.7425614,-122.4827898,1,94116,OK,premise
APPROXIMATE,"Wyoming, USA",ChIJaS7hSDTiXocRLzh90nkisCY,4210 N Cabrillo Wy,43.0759678,-107.2902839,1,,OK,"administrative_area_level_1,political"
GEOMETRIC_CENTER,"Golden Gate National Recreation Area, U.S. 101, San Francisco, CA 94109, USA",ChIJxdYX1GGOhYARiIigVMJ9TOY,1 Golden Gate Park,37.8480388,-122.5294085,1,94109,OK,"establishment,park,point_of_interest"
ROOFTOP,"683 5th Ave, Brooklyn, NY 11215, USA",ChIJ1cqaaeZawokRVknPOtgVvBk,683 5th Ave,40.6615433,-73.9930225,2,11215,OK,street_address
ROOFTOP,"311 Divisadero St, San Francisco, CA 94117, USA",ChIJXQ9vPa-AhYARNXCYhPyqDro,311 Divisadero St,37.7724574,-122.4374757,2,94117,OK,street_address
ROOFTOP,"465 Frederick St, San Francisco, CA 94117, USA",ChIJ7VAhG1SHhYARhJTsRJBm6nA,465 Frederick St,37.766226,-122.451875,2,94117,OK,street_address
ROOFTOP,"1 Daniel Burnham Ct #365c, San Francisco, CA 94109, USA",ChIJt2bQvZWAhYARRfairNgwtng,1 Daniel Burnham Ct 409,37.786792,-122.4224456,1,94109,OK,"establishment,health,point_of_interest"
ROOFTOP,"157 4th St, Hicksville, NY 11801, USA",ChIJoTMiy_qAwokR8j4Mq2Ql8s4,157 4th St,40.7594648,-73.5240047,1,11801,OK,premise
ROOFTOP,"1710 Mission St, San Francisco, CA 94103, USA",ChIJr1yC5CB-j4ARyLJsLQKZcBU,1710 Mission St,37.7697394,-122.4203797,1,94103,OK,premise
ROOFTOP,"50 Phelan Ave, San Francisco, CA 94112, USA",ChIJX_OiZ9N9j4ARcS0eldmTiBA,50 Phelan Ave Mub 198,37.7249293,-122.4529509,1,94112,OK,"establishment,point_of_interest,school"
ROOFTOP,"1599 Haight St, San Francisco, CA 94117, USA",ChIJ5wEHF1OHhYARNNu2nEPW9xI,1599 Haight St,37.7696616,-122.4483383,1,94117,OK,premise
RANGE_INTERPOLATED,"952 Orizaba Ave, Long Beach, CA 90804, USA",Eio5NTIgT3JpemFiYSBBdmUsIExvbmcgQmVhY2gsIENBIDkwODA0LCBVU0EiGxIZChQKEgmt4qTloDHdgBHGSDlI9KmwzRC4Bw,952 Orizaba Ave,33.7788357,-118.1565158,1,90804,OK,street_address
ROOFTOP,"Two Union Square, 601 Union St, Seattle, WA 98101, USA",ChIJLe_Cb7RqkFQRfGi0gg_6qes,601 Union St,47.610152,-122.332363,6,98101,OK,premise
RANGE_INTERPOLATED,"3487 21st St, San Francisco, CA 94110, USA",EiozNDg3IDIxc3QgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTEwLCBVU0EiGxIZChQKEglDoIsSFn6PgBHkg-NriZDgJxCfGw,3487 21st St 3,37.7565178,-122.4251635,1,94110,OK,street_address
ROOFTOP,"3551 Dry Creek Rd, Napa, CA 94558, USA",ChIJsRs5tp8AhYARM92BjfIvULM,3551 Dry Creek Rd,38.344673,-122.354603,2,94558,OK,street_address
ROOFTOP,"891 Bush St, San Francisco, CA 94108, USA",ChIJS9a27Y2AhYARqFGkkpzInhk,891 Bush St,37.7896616,-122.4118215,1,94108,OK,street_address
ROOFTOP,"826 Folsom St, San Francisco, CA 94107, USA",ChIJeT7yr4CAhYARxxhswV0fQYo,826 Folsom St,37.7816365,-122.402083,1,94107,OK,premise
ROOFTOP,"1722 Taraval, San Francisco, CA 94116, USA",ChIJg6BtyYR9j4ARAliHW9JtGpo,1722 Taraval St,37.7428603,-122.4847512,1,94116,OK,street_address
ROOFTOP,"43 Sutter St, San Francisco, CA 94104, USA",ChIJHYb2eGKAhYARIxFIE3OP_ho,43 Sutter St,37.7900028,-122.4012674,1,94104,OK,street_address
ROOFTOP,"564 Market St, San Francisco, CA 94104, USA",ChIJO-gKfmKAhYARLBfyvqakEjk,564 Market St 140,37.7896855,-122.4011369,2,94104,OK,street_address
ROOFTOP,"407 Castro St, San Francisco, CA 94114, USA",ChIJvV6XVht-j4ARgGmc9nCPgIA,407 Castro St,37.7623322,-122.434944,3,94114,OK,street_address
ROOFTOP,"1700 Owens St, San Francisco, CA 94158, USA",ChIJwfB06M5_j4AR9p5yypg0758,1700 Owens St 155,37.7669687,-122.3937191,1,94158,OK,premise
ROOFTOP,"883 Bush St, San Francisco, CA 94108, USA",ChIJARAz7I2AhYARy-zBisQDhRY,883 Bush St,37.7896613,-122.4117135,1,94108,OK,street_address
ROOFTOP,"2600 E York St, Philadelphia, PA 19125, USA",ChIJAS2R-zjIxokRkr9GGlO2Pvg,2600 Tork St,39.9761541,-75.1229203,2,19125,OK,premise
ROOFTOP,"4041 Judah St, San Francisco, CA 94122, USA",ChIJleBBLpeHhYAR4PxLI7HVUaQ,4041 Judah St,37.7602529,-122.5055595,1,94122,OK,premise
ROOFTOP,"2429 3rd St NE #2427, Washington, DC 20002, USA",Ei8yNDI3LCAyNDI5IDNyZCBTdCBORSwgV2FzaGluZ3RvbiwgREMgMjAwMDIsIFVTQSIgGh4KFgoUChIJRW0Rdge4t4kRYnykuYWrj2QSBDI0Mjc,2427 2429 3rd St,38.9220518,-77.0018027,1,20002,OK,subpremise
ROOFTOP,"1501 Howard St, San Francisco, CA 94103, USA",ChIJUZZjeCd-j4ARQPDwptUIYFg,1501 Howard St,37.772784,-122.4156233,6,94103,OK,premise
ROOFTOP,"431 Natoma St, San Francisco, CA 94103, USA",ChIJef85soaAhYARzA99Zxgbdd0,431 Natoma St,37.7811581,-122.4062434,2,94103,OK,street_address
ROOFTOP,"30 2nd St, Bloomfield, NJ 07003, USA",ChIJWbid9CZVwokRRO3seY2dEeY,30 2nd St,40.7896955,-74.2028683,3,7003,OK,premise
ROOFTOP,"77 Van Ness Ave #100, San Francisco, CA 94102, USA",ChIJOS1iwJ6AhYAR8mtqahwARfY,77 Van Ness Ave 100,37.7759805,-122.4197191,1,94102,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"118 S Oro Ave, Stockton, CA 95215, USA",ChIJX5bhTWhtkIAR4BvmZBkrHaE,118 S Oro Ave,37.9630182,-121.2376645,1,95215,OK,premise
ROOFTOP,"643 Clay St, San Francisco, CA 94111, USA",ChIJgaJw5IqAhYARUAUWiDXHKFc,643 Clay St,37.7944297,-122.4038752,2,94111,OK,premise
ROOFTOP,"641 Vallejo St, San Francisco, CA 94133, USA",ChIJ1QvK6fOAhYARTBaLxW9ULrU,641 Vallejo St,37.7985318,-122.4083999,1,94133,OK,street_address
ROOFTOP,"930 Stockton St, San Francisco, CA 94108, USA",ChIJoW5osoyAhYARL9CnYjeeep8,930 Stockton St,37.7944856,-122.407807,2,94108,OK,street_address
ROOFTOP,"433 S Van Ness Ave, San Francisco, CA 94103, USA",ChIJxcQcbyR-j4ARjvZG4T_YQXk,433 S Van Ness Ave,37.7662846,-122.4174305,2,94103,OK,street_address
ROOFTOP,"3086 24th St, San Francisco, CA 94110, USA",ChIJQRAVzEd-j4ARcZdqxeJ2_oc,3086 24th St,37.752635,-122.4137286,1,94110,OK,street_address
ROOFTOP,"1541 Clement St, San Francisco, CA 94118, USA",ChIJEUdJuBCHhYARs93QVFnkdNA,1541 Clement St,37.7822745,-122.4758915,2,94118,OK,premise
ROOFTOP,"419 O'Farrell St, San Francisco, CA 94102, USA",ChIJh4AEz4-AhYARXsIEprl4cwk,419 O'farrell St,37.7858546,-122.4117609,1,94102,OK,street_address
ROOFTOP,"503 33rd Ave S, North Myrtle Beach, SC 29582, USA",ChIJFztV-DljAIkRE_UNqNvNFOo,503 33rd Ave,33.8007922,-78.7194326,3,29582,OK,premise
ROOFTOP,"1890 Fillmore St, San Francisco, CA 94115, USA",ChIJMe0SiMeAhYARej9Ch6H8bQQ,1890 Fillmore St 1,37.7869053,-122.433338,1,94115,OK,"bakery,establishment,food,point_of_interest,store"
ROOFTOP,"1710 Polk St, San Francisco, CA 94109, USA",ChIJn0B1A-uAhYARCZTg_sX1DnU,1710 Polk St,37.7926375,-122.4209211,6,94109,OK,street_address
ROOFTOP,"850 Grant Ave, Glendale, CA 91202, USA",ChIJWwqCEULAwoARPQge9pIewt4,850 Grant Avenue,34.1564509,-118.2751895,2,91202,OK,premise
ROOFTOP,"1901 Divisadero St, San Francisco, CA 94115, USA",ChIJk9VxecmAhYARQO5ee_klza8,1901 Divisadero St,37.7872071,-122.4405424,2,94115,OK,street_address
ROOFTOP,"479 Bellevue Ave, Daly City, CA 94014, USA",ChIJYyi0ex98j4ARuIYDquMHlss,479 Bellevue Ave,37.7050556,-122.4500081,2,94014,OK,premise
ROOFTOP,"20630 John Dr, Castro Valley, CA 94546, USA",ChIJWxzPG4-Rj4ARP7cdx9llDJM,20630 John Dr,37.6929256,-122.0912833,1,94546,OK,premise
ROOFTOP,"475 Sansome St, San Francisco, CA 94111, USA",ChIJm6grhYqAhYARFsbPVMfCgfA,475 Sansome St 1005,37.7946525,-122.4019612,1,94111,OK,"establishment,parking,point_of_interest"
ROOFTOP,"1 Market St, San Francisco, CA 94105, USA",ChIJrRkIGGSAhYARUmBMkCt06yA,1 Market Street,37.7940057,-122.3949618,3,94105,OK,street_address
ROOFTOP,"560 Mission St, San Francisco, CA 94105, USA",ChIJC80S3WKAhYAROX3Aw4FFjbM,560 Mission St 125,37.7888023,-122.3994457,1,94105,OK,"establishment,point_of_interest"
ROOFTOP,"114 Sansome St, San Francisco, CA 94104, USA",ChIJ98HFEWKAhYAR5fQ5FDVoNyk,114 Sansome St 120,37.791437,-122.4005457,2,94104,OK,street_address
ROOFTOP,"858 Folsom St, San Francisco, CA 94107, USA",ChIJuTrXuICAhYARcQ41ocBDtdk,858 Folsom St,37.7811492,-122.4026694,1,94107,OK,premise
ROOFTOP,"3176 17th St, San Francisco, CA 94110, USA",ChIJZwHAyCR-j4ARX1LMvf_noI8,3176 17th St,37.763895,-122.4166852,2,94110,OK,premise
ROOFTOP,"499 Dolores St, San Francisco, CA 94110, USA",ChIJU8IpORh-j4ARUgLyKPP92_g,499 Dolores St,37.7616098,-122.42593,1,94110,OK,street_address
ROOFTOP,"3564 17th St, San Francisco, CA 94110, USA",ChIJEyKhixh-j4ARAnwvTSHuWVU,3564 17th St 3,37.763354,-122.4253,1,94110,OK,street_address
ROOFTOP,"3838 24th St, San Francisco, CA 94114, USA",ChIJX2tNkxR-j4ARfzPkanL8x9k,3838 24th St,37.7518028,-122.4283431,1,94114,OK,premise
ROOFTOP,"2893 Mission St, San Francisco, CA 94110, USA",ChIJyx5r1EZ-j4ARZVzgoaes7d0,2893 Mission St,37.7508114,-122.4181518,1,94110,OK,street_address
ROOFTOP,"4052 Balboa St, San Francisco, CA 94121, USA",ChIJkfEk8K-HhYAR7bHlLotdYso,4052 Balboa St,37.7756499,-122.5024909,1,94121,OK,street_address
,,,308a Center St,,,0,,ZERO_RESULTS,
ROOFTOP,"5176 3rd St, San Francisco, CA 94124, USA",ChIJdf1j5Rp_j4ARwkZGUyzh3C4,5176 3rd St,37.7310958,-122.3922552,1,94124,OK,street_address
ROOFTOP,"1337 Grant Ave, San Francisco, CA 94133, USA",ChIJT7yK-_OAhYARq3y_K_IPcdA,1337 Grant Ave,37.799269,-122.4075038,2,94133,OK,premise
ROOFTOP,"1340 Irving St, San Francisco, CA 94122, USA",ChIJ8cNOSmaHhYAROgwSs9240Q0,1340 Irving St,37.7639837,-122.472449,3,94122,OK,street_address
ROOFTOP,"1182 Market St, San Francisco, CA 94102, USA",ChIJDe1PbJuAhYARQr8VAWJV5DI,1182 Market St 412,37.7792123,-122.4143132,2,94102,OK,street_address
ROOFTOP,"1707 Buchanan St, Pasadena, TX 77502, USA",ChIJgYPgbHiYQIYRIOiC0dgQQp8,1707 Buchanan St,29.686463,-95.1939492,4,77502,OK,premise
ROOFTOP,"901 Mission St, San Francisco, CA 94103, USA",ChIJBREuvYaAhYARyHJGLb4oXXE,901 Mission St 255,37.7821582,-122.4065832,1,94103,OK,"establishment,point_of_interest"
ROOFTOP,"199 New Montgomery St, San Francisco, CA 94105, USA",ChIJ_xD1GH2AhYARZJZGalMZhMo,199 New Montgomery St,37.7866287,-122.3991624,1,94105,OK,premise
ROOFTOP,"1007 Sutter St, San Francisco, CA 94109, USA",ChIJ7_0o6pOAhYARkYbxR4fCpss,1007 Sutter St 406,37.787982,-122.4170392,2,94109,OK,premise
ROOFTOP,"50 Phelan Ave, San Francisco, CA 94112, USA",ChIJoYdVXNN9j4ARgCR7kxyvpRE,50 Phelan Av,37.724695,-122.4529324,1,94112,OK,street_address
ROOFTOP,"34 Rausch St, San Francisco, CA 94103, USA",ChIJcTwV9oKAhYAReoY0hVoqM4k,34 Rausch St 400,37.7765541,-122.4099996,1,94103,OK,street_address
ROOFTOP,"50 Oak St, San Francisco, CA 94102, USA",ChIJ41EQw56AhYARSpX5eHbamhQ,50 Oak St,37.7755638,-122.4204101,2,94102,OK,street_address
ROOFTOP,"603 Lomita Ave, Millbrae, CA 94030, USA",ChIJexHvw293j4ARC9T5X7Y6pvU,603 Lomita Av,37.6102434,-122.413787,1,94030,OK,premise
ROOFTOP,"953 Mission St #100, San Francisco, CA 94103, USA",ChIJC8jeGISAhYAR_sWUnRwxlww,953 Mission St 100,37.781584,-122.4075065,1,94103,OK,"establishment,point_of_interest"
ROOFTOP,"190 Monterey Blvd, San Francisco, CA 94131, USA",ChIJbRNVbHx-j4ARBwcjKr3CK1g,190 Monterey Blvd 201,37.7318048,-122.4394251,2,94131,OK,premise
ROOFTOP,"1737 Post St, San Francisco, CA 94115, USA",ChIJD5nH17iAhYARgkFAdxQx0eE,1737 Post St 355,37.785329,-122.430369,2,94115,OK,street_address
ROOFTOP,"475 Sansome St #120n, San Francisco, CA 94111, USA",EjIxMjBuLCA0NzUgU2Fuc29tZSBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMTEsIFVTQSIgGh4KFgoUChIJ3a1RhIqAhYARCAPtkBKD5CQSBDEyMG4,475 Sansome St 120n,37.7946714,-122.4018175,1,94111,OK,subpremise
ROOFTOP,"431 Balboa St, San Francisco, CA 94118, USA",ChIJ-WZ5UkeHhYARVqz7DNwDzXs,431 Balboa St,37.7770107,-122.463509,1,94118,OK,premise
ROOFTOP,"58 N Main St, Brockport, NY 14420, USA",ChIJyzIlLOUB1IkRA1Z92JqPmMQ,58 Main St,43.21884,-77.937217,1,14420,OK,"bar,establishment,food,point_of_interest,restaurant"
ROOFTOP,"351 California St, San Francisco, CA 94104, USA",ChIJj2Cd5WGAhYARkM2isDXR9wk,351 California St,37.7929017,-122.4007333,1,94104,OK,premise
ROOFTOP,"141 W Jackson Blvd Suite 300A, Chicago, IL 60604, USA",ChIJx3oIyr0sDogRCq9DYsruSrU,141 Chicago Way,41.8777321,-87.6322643,1,60604,OK,"establishment,point_of_interest,real_estate_agency"
ROOFTOP,"608 Geary St, San Francisco, CA 94102, USA",ChIJd4oOw5GAhYARLVlHPLuxRpM,608 Geary St,37.786792,-122.413599,2,94102,OK,street_address
ROOFTOP,"817 Terry A Francois Blvd, San Francisco, CA 94107, USA",ChIJ15VHHcd_j4AR4MkxTPXZTHo,817 Terry Francois Blvd,37.7655097,-122.3865273,1,94107,OK,premise
ROOFTOP,"160 Broadway St, Batavia, OH 45103, USA",ChIJ93GeTxkEQYgRrvczieatYjU,160 Broadway St,39.0761836,-84.1798582,3,45103,OK,premise
ROOFTOP,"Stonestown Medical Building, 595 Buckingham Way #587, San Francisco, CA 94132, USA",ChIJp8BZ8rt9j4ARNi6zJWAyO8I,595 Buckingham Way 587,37.730296,-122.4762827,1,94132,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"1477 Van Ness Ave, San Francisco, CA 94109, USA",ChIJLfAjPJWAhYAR6F0q8lMxW2c,1477 Van Ness Ave,37.7892613,-122.4224007,1,94109,OK,street_address
ROOFTOP,"701 Taylor St, San Francisco, CA 94108, USA",ChIJD6oO-42AhYARdugobLGV9Dw,701 Taylor St 502,37.7889515,-122.4121875,2,94108,OK,street_address
ROOFTOP,"294 9th St, Wheeling, IL 60090, USA",ChIJl4uvsLG-D4gRhUDglw9BxY8,294 9th St,42.145344,-87.922105,1,60090,OK,street_address
ROOFTOP,"5255 S Sheridan Rd, Tulsa, OK 74145, USA",ChIJL6OxZJuStocRNnunymmUSKQ,Pier #39 Unit B 131,36.0870707,-95.9039176,1,74145,OK,"clothing_store,establishment,furniture_store,home_goods_store,point_of_interest,store"
