business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,score,date,type,year,month
95059, 95059 PORTABLES SAY HEY SAUSAGE,24 WILLIE MAYS PL SEC 114,San Francisco,CA,94107,,,14157735128,100.0,2018-03-26,routine,2018.0,3.0
4424, BON APPETIT @ USF- OUTTA HERE,2130 FULTON ST ,San Francisco,CA,94117,37.775117,-122.45206499999999,14154225849,94.0,2017-12-04,routine,2017.0,12.0
93539, MAGNOLIA BREWING COMPANY,1398 HAIGHT ST ,San Francisco,CA,94117,,,14153700349,,,,,
1674, NORDSTROM CAFE BISTRO,865 MARKET ST ,San Francisco,CA,94103,37.784317,-122.40756299999998,14159775154,82.0,2016-04-29,routine,2016.0,4.0
1674, NORDSTROM CAFE BISTRO,865 MARKET ST ,San Francisco,CA,94103,37.784317,-122.40756299999998,14159775154,87.0,2016-10-21,routine,2016.0,10.0
1674, NORDSTROM CAFE BISTRO,865 MARKET ST ,San Francisco,CA,94103,37.784317,-122.40756299999998,14159775154,90.0,2017-06-28,routine,2017.0,6.0
1674, NORDSTROM CAFE BISTRO,865 MARKET ST ,San Francisco,CA,94103,37.784317,-122.40756299999998,14159775154,96.0,2018-01-08,routine,2018.0,1.0
95693, SALSA 4 ALL SEASONS,1 UNITED NATIONS PL ,San Francisco,CA,94102,,,14156877111,,,,,
37633,100% DESSERT CAFE,2512 CLEMENT ST ,San Francisco,CA,94121,37.781988,-122.48625200000001,14153097778,72.0,2016-05-19,routine,2016.0,5.0
37633,100% DESSERT CAFE,2512 CLEMENT ST ,San Francisco,CA,94121,37.781988,-122.48625200000001,14153097778,82.0,2017-03-28,routine,2017.0,3.0
37633,100% DESSERT CAFE,2512 CLEMENT ST ,San Francisco,CA,94121,37.781988,-122.48625200000001,14153097778,88.0,2018-06-22,routine,2018.0,6.0
65776,111 MINNA GALLERY,111 MINNA ST,San Francisco,CA,94105,37.787378000000004,-122.39945900000001,14159741719,92.0,2017-01-26,routine,2017.0,1.0
65776,111 MINNA GALLERY,111 MINNA ST,San Francisco,CA,94105,37.787378000000004,-122.39945900000001,14159741719,100.0,2018-05-01,routine,2018.0,5.0
68597,12 TRIBES KOSHER FOODS,3200 CALIFORNIA ST ,San Francisco,CA,94118,37.787310999999995,-122.44683899999998,14158008594,,,,,
79117,1428 HAIGHT,1428 HAIGHT ST ,San Francisco,CA,94117,,,14158648484,,,,,
69691,1601 BAR & KITCHEN,1601 HOWARD ST ,San Francisco,CA,94103,,,14153906117,89.0,2016-03-11,routine,2016.0,3.0
69691,1601 BAR & KITCHEN,1601 HOWARD ST ,San Francisco,CA,94103,,,14153906117,78.0,2017-07-25,routine,2017.0,7.0
69691,1601 BAR & KITCHEN,1601 HOWARD ST ,San Francisco,CA,94103,,,14153906117,90.0,2018-05-31,routine,2018.0,5.0
95361,1608 BISTRO,1608 BUSH  ST,San Francisco,CA,94109,,,14159227887,79.0,2018-05-18,routine,2018.0,5.0
75044,1760,1760 POLK ST ,San Francisco,CA,,,,14155675432,88.0,2015-12-17,routine,2015.0,12.0
75044,1760,1760 POLK ST ,San Francisco,CA,,,,14155675432,96.0,2016-10-12,routine,2016.0,10.0
75044,1760,1760 POLK ST ,San Francisco,CA,,,,14155675432,94.0,2018-03-13,routine,2018.0,3.0
4474,17TH & NOE MARKET,3900 17TH ST ,San Francisco,CA,94114,37.762638,-122.43324199999999,14158636337,96.0,2016-09-12,routine,2016.0,9.0
4474,17TH & NOE MARKET,3900 17TH ST ,San Francisco,CA,94114,37.762638,-122.43324199999999,14158636337,96.0,2017-10-11,routine,2017.0,10.0
64717,18 REASONS,3674 18TH ST ,San Francisco,CA,94110,37.761497999999996,-122.425402,14152419760,98.0,2015-10-19,routine,2015.0,10.0
64717,18 REASONS,3674 18TH ST ,San Francisco,CA,94110,37.761497999999996,-122.425402,14152419760,92.0,2018-02-28,routine,2018.0,2.0
27350,18TH STREET COMMISSARY,3334 18TH ST ,San Francisco,CA,94110,37.761965000000004,-122.417948,,92.0,2015-07-27,routine,2015.0,7.0
27350,18TH STREET COMMISSARY,3334 18TH ST ,San Francisco,CA,94110,37.761965000000004,-122.417948,,78.0,2016-09-26,routine,2016.0,9.0
27350,18TH STREET COMMISSARY,3334 18TH ST ,San Francisco,CA,94110,37.761965000000004,-122.417948,,83.0,2017-10-17,routine,2017.0,10.0
27350,18TH STREET COMMISSARY,3334 18TH ST ,San Francisco,CA,94110,37.761965000000004,-122.417948,,85.0,2018-06-20,routine,2018.0,6.0
80241,1906 MISSION,1906 MISSION ST ,San Francisco,CA,94103,,,14158015000,,,,,
62768,19TH AVE SHELL,1200 19TH AVE ,San Francisco,CA,94122,37.765421,-122.47725600000001,14156612276,70.0,2016-05-13,routine,2016.0,5.0
62768,19TH AVE SHELL,1200 19TH AVE ,San Francisco,CA,94122,37.765421,-122.47725600000001,14156612276,90.0,2018-04-30,routine,2018.0,4.0
70856,"20 SPOT MISSION, LLC",3565 20TH ST ,San Francisco,CA,94110,,,14159350622,92.0,2016-04-07,routine,2016.0,4.0
70856,"20 SPOT MISSION, LLC",3565 20TH ST ,San Francisco,CA,94110,,,14159350622,90.0,2017-09-13,routine,2017.0,9.0
70856,"20 SPOT MISSION, LLC",3565 20TH ST ,San Francisco,CA,94110,,,14159350622,96.0,2018-05-10,routine,2018.0,5.0
73902,20TH CENTURY CAFE,198 GOUGH ST ,San Francisco,CA,94102,,,,90.0,2016-05-04,routine,2016.0,5.0
73902,20TH CENTURY CAFE,198 GOUGH ST ,San Francisco,CA,94102,,,,94.0,2017-11-01,routine,2017.0,11.0
71286,21 TASTE HOUSE,1109 OCEAN AVE ,San Francisco,CA,94112,37.723461,-122.454226,14159392233,85.0,2016-02-23,routine,2016.0,2.0
71286,21 TASTE HOUSE,1109 OCEAN AVE ,San Francisco,CA,94112,37.723461,-122.454226,14159392233,90.0,2016-08-31,routine,2016.0,8.0
71286,21 TASTE HOUSE,1109 OCEAN AVE ,San Francisco,CA,94112,37.723461,-122.454226,14159392233,96.0,2017-04-14,routine,2017.0,4.0
71286,21 TASTE HOUSE,1109 OCEAN AVE ,San Francisco,CA,94112,37.723461,-122.454226,14159392233,90.0,2018-03-02,routine,2018.0,3.0
3397,21ST AMENDMENT BREWERY CAFE,563 02ND ST ,San Francisco,CA,94107,37.782364,-122.39266200000002,14157771400,94.0,2017-03-22,routine,2017.0,3.0
83808,2227 IRVING SEAFOOD MARKET INC,2227 IRVING ST ,San Francisco,CA,94122,,,14152165212,67.0,2015-08-05,routine,2015.0,8.0
83808,2227 IRVING SEAFOOD MARKET INC,2227 IRVING ST ,San Francisco,CA,94122,,,14152165212,84.0,2016-03-29,routine,2016.0,3.0
83808,2227 IRVING SEAFOOD MARKET INC,2227 IRVING ST ,San Francisco,CA,94122,,,14152165212,76.0,2016-09-07,routine,2016.0,9.0
83808,2227 IRVING SEAFOOD MARKET INC,2227 IRVING ST ,San Francisco,CA,94122,,,14152165212,82.0,2017-09-27,routine,2017.0,9.0
82232,"24 HOUR FITNESS CLUB, #273",3951 ALEMANY BLVD ,San Francisco,CA,94132,,,14159184746,90.0,2016-04-28,routine,2016.0,4.0
82232,"24 HOUR FITNESS CLUB, #273",3951 ALEMANY BLVD ,San Francisco,CA,94132,,,14159184746,92.0,2016-09-28,routine,2016.0,9.0
82232,"24 HOUR FITNESS CLUB, #273",3951 ALEMANY BLVD ,San Francisco,CA,94132,,,14159184746,88.0,2017-05-30,routine,2017.0,5.0
82232,"24 HOUR FITNESS CLUB, #273",3951 ALEMANY BLVD ,San Francisco,CA,94132,,,14159184746,96.0,2018-02-14,routine,2018.0,2.0
7651,24 HR CONVENIENCE MKT,793 DIVISADERO ST ,San Francisco,CA,94117,37.776594,-122.438144,14155636118,100.0,2018-04-05,routine,2018.0,4.0
7457,24TH STREET CHEESE COMPANY,3893 24TH ST ,San Francisco,CA,94114,37.751564,-122.429369,14158216658,98.0,2016-02-03,routine,2016.0,2.0
7457,24TH STREET CHEESE COMPANY,3893 24TH ST ,San Francisco,CA,94114,37.751564,-122.429369,14158216658,96.0,2017-09-20,routine,2017.0,9.0
7457,24TH STREET CHEESE COMPANY,3893 24TH ST ,San Francisco,CA,94114,37.751564,-122.429369,14158216658,96.0,2018-04-18,routine,2018.0,4.0
5185,260 GOLDEN GATE FAMILY RESIDENCE,260 GOLDEN GATE AVE,San Francisco,CA,94102,37.781791999999996,-122.414891,14152929930,100.0,2017-02-15,routine,2017.0,2.0
5185,260 GOLDEN GATE FAMILY RESIDENCE,260 GOLDEN GATE AVE,San Francisco,CA,94102,37.781791999999996,-122.414891,14152929930,98.0,2018-04-25,routine,2018.0,4.0
69014,3 BOTTLED FISH,1599 HOWARD ST ,San Francisco,CA,94103,,,,,,,,
60644,360 GOURMET BURRITO,50 POST ST #59-60,San Francisco,CA,94104,37.789064,-122.40286100000002,14153984800,100.0,2015-12-10,routine,2015.0,12.0
60644,360 GOURMET BURRITO,50 POST ST #59-60,San Francisco,CA,94104,37.789064,-122.40286100000002,14153984800,90.0,2016-12-22,routine,2016.0,12.0
60644,360 GOURMET BURRITO,50 POST ST #59-60,San Francisco,CA,94104,37.789064,-122.40286100000002,14153984800,92.0,2017-10-30,routine,2017.0,10.0
86490,3GEEKS, OFF THE GRID  ,San Francisco,CA,,,,14156666059,90.0,2016-03-19,routine,2016.0,3.0
86490,3GEEKS, OFF THE GRID  ,San Francisco,CA,,,,14156666059,92.0,2017-10-20,routine,2017.0,10.0
6018,3RD BAPTIST FELLOWSHIP HALL,1399 MCALLISTER ST ,San Francisco,CA,94115,37.778233,-122.43467700000001,,100.0,2016-11-09,routine,2016.0,11.0
6018,3RD BAPTIST FELLOWSHIP HALL,1399 MCALLISTER ST ,San Francisco,CA,94115,37.778233,-122.43467700000001,,96.0,2018-07-11,routine,2018.0,7.0
85495,3RD COUSIN,919 CORTLAND AVE ,San Francisco,CA,94110,,,14158143709,100.0,2016-03-08,routine,2016.0,3.0
85495,3RD COUSIN,919 CORTLAND AVE ,San Francisco,CA,94110,,,14158143709,100.0,2016-10-17,routine,2016.0,10.0
85495,3RD COUSIN,919 CORTLAND AVE ,San Francisco,CA,94110,,,14158143709,100.0,2017-03-30,routine,2017.0,3.0
85495,3RD COUSIN,919 CORTLAND AVE ,San Francisco,CA,94110,,,14158143709,100.0,2018-01-16,routine,2018.0,1.0
60984,3RD FLOOR BANQUET KITCHEN,181 03RD ST ,San Francisco,CA,94103,37.785207,-122.40062900000001,14157775300,90.0,2015-09-10,routine,2015.0,9.0
60984,3RD FLOOR BANQUET KITCHEN,181 03RD ST ,San Francisco,CA,94103,37.785207,-122.40062900000001,14157775300,85.0,2016-08-16,routine,2016.0,8.0
60984,3RD FLOOR BANQUET KITCHEN,181 03RD ST ,San Francisco,CA,94103,37.785207,-122.40062900000001,14157775300,90.0,2017-11-13,routine,2017.0,11.0
3864,3RD STREET GRILL,695 03RD ST ,San Francisco,CA,94107,37.779063,-122.39295200000001,14155380804,80.0,2017-09-18,routine,2017.0,9.0
64463,415 DOGS, OFF THE GRID  ,San Francisco,CA,,,,14157491375,,,,,
76962,4505 BURGERS AND BBQ,705 DIVISADERO ST ,San Francisco,CA,94117,,,14152553094,82.0,2015-09-10,routine,2015.0,9.0
76962,4505 BURGERS AND BBQ,705 DIVISADERO ST ,San Francisco,CA,94117,,,14152553094,87.0,2016-03-29,routine,2016.0,3.0
76962,4505 BURGERS AND BBQ,705 DIVISADERO ST ,San Francisco,CA,94117,,,14152553094,83.0,2018-04-05,routine,2018.0,4.0
75407,49 SQUARE CATERING,1760 CESAR CHAVEZ ST M,San Francisco,CA,94124,,,14158345348,89.0,2017-05-22,routine,2017.0,5.0
88741,499 TAPROOT,409 ILLINOIS ST.,San Francisco,CA,94158,,,14153333341,92.0,2017-05-17,routine,2017.0,5.0
70685,5 DEGREE TEA HOUSE,2527 SAN BRUNO AVE ,San Francisco,CA,94134,37.729753,-122.40446999999999,14158288233,94.0,2015-07-31,routine,2015.0,7.0
70685,5 DEGREE TEA HOUSE,2527 SAN BRUNO AVE ,San Francisco,CA,94134,37.729753,-122.40446999999999,14158288233,92.0,2016-07-26,routine,2016.0,7.0
70685,5 DEGREE TEA HOUSE,2527 SAN BRUNO AVE ,San Francisco,CA,94134,37.729753,-122.40446999999999,14158288233,90.0,2017-01-04,routine,2017.0,1.0
70685,5 DEGREE TEA HOUSE,2527 SAN BRUNO AVE ,San Francisco,CA,94134,37.729753,-122.40446999999999,14158288233,86.0,2017-12-12,routine,2017.0,12.0
93888,505 PINTEREST DINING GARAGE LEVEL KITCHEN AND 2ND FLOOR STAGING,505 BRANNAN ST GARAGE LEVEL,San Francisco,CA,94105,,,14152541313,89.0,2018-03-30,routine,2018.0,3.0
94119,505 PINTEREST RETAIL,505 BRANNAN ST 1ST FLOOR,San Francisco,CA,94105,,,14152541313,96.0,2018-03-30,routine,2018.0,3.0
58637,54 MINT WINE BAR,16 MINT PLAZA  ,San Francisco,CA,94103,37.782777,-122.407877,14158124991,94.0,2015-08-17,routine,2015.0,8.0
58637,54 MINT WINE BAR,16 MINT PLAZA  ,San Francisco,CA,94103,37.782777,-122.407877,14158124991,92.0,2016-07-18,routine,2016.0,7.0
58637,54 MINT WINE BAR,16 MINT PLAZA  ,San Francisco,CA,94103,37.782777,-122.407877,14158124991,93.0,2017-04-20,routine,2017.0,4.0
58637,54 MINT WINE BAR,16 MINT PLAZA  ,San Francisco,CA,94103,37.782777,-122.407877,14158124991,96.0,2018-03-28,routine,2018.0,3.0
40185,5A5 STEAK LOUNGE,244 JACKSON ST,San Francisco,CA,94111,37.796921000000005,-122.40003899999999,,91.0,2016-07-12,routine,2016.0,7.0
40185,5A5 STEAK LOUNGE,244 JACKSON ST,San Francisco,CA,94111,37.796921000000005,-122.40003899999999,,94.0,2017-02-22,routine,2017.0,2.0
40185,5A5 STEAK LOUNGE,244 JACKSON ST,San Francisco,CA,94111,37.796921000000005,-122.40003899999999,,94.0,2018-06-22,routine,2018.0,6.0
84813,5TH AVENUE DELI & MARKET,4 EMBARCADERO CENTER  ,San Francisco,CA,94111,,,14154550995,100.0,2015-10-22,routine,2015.0,10.0
84813,5TH AVENUE DELI & MARKET,4 EMBARCADERO CENTER  ,San Francisco,CA,94111,,,14154550995,84.0,2016-12-07,routine,2016.0,12.0
84813,5TH AVENUE DELI & MARKET,4 EMBARCADERO CENTER  ,San Francisco,CA,94111,,,14154550995,100.0,2017-12-13,routine,2017.0,12.0
91242,60 FOOT FARM,84 BARLETT ST ,San Francisco,CA,94110,,,14152906768,,,,,
38072,6001 CALIFORNIA MARKET,6001 CALIFORNIA ST ,San Francisco,CA,94121,37.783984000000004,-122.48196899999999,14152217600,82.0,2016-05-24,routine,2016.0,5.0
38072,6001 CALIFORNIA MARKET,6001 CALIFORNIA ST ,San Francisco,CA,94121,37.783984000000004,-122.48196899999999,14152217600,73.0,2017-08-03,routine,2017.0,8.0
74671,7 ELEVEN #2366-24139C,3998 18TH ST ,San Francisco,CA,94114,,,14155528611,91.0,2015-12-24,routine,2015.0,12.0
74671,7 ELEVEN #2366-24139C,3998 18TH ST ,San Francisco,CA,94114,,,14155528611,94.0,2016-07-25,routine,2016.0,7.0
74671,7 ELEVEN #2366-24139C,3998 18TH ST ,San Francisco,CA,94114,,,14155528611,94.0,2016-12-22,routine,2016.0,12.0
74671,7 ELEVEN #2366-24139C,3998 18TH ST ,San Francisco,CA,94114,,,14155528611,94.0,2017-10-11,routine,2017.0,10.0
93856,7 ELEVEN #2366-35663H,690 MARKET ST ,San Francisco,CA,94104,,,,90.0,2018-03-06,routine,2018.0,3.0
70486,7 ELEVEN #2366-35696A,221 SANSOME ST ,San Francisco,CA,94104,,,14153833434,84.0,2016-03-30,routine,2016.0,3.0
70486,7 ELEVEN #2366-35696A,221 SANSOME ST ,San Francisco,CA,94104,,,14153833434,86.0,2017-06-20,routine,2017.0,6.0
70486,7 ELEVEN #2366-35696A,221 SANSOME ST ,San Francisco,CA,94104,,,14153833434,86.0,2018-06-06,routine,2018.0,6.0
76958,7 ELEVEN #2366-35722A,4850 GEARY BLVD ,San Francisco,CA,94118,,,14159336276,86.0,2016-02-25,routine,2016.0,2.0
76958,7 ELEVEN #2366-35722A,4850 GEARY BLVD ,San Francisco,CA,94118,,,14159336276,84.0,2016-09-20,routine,2016.0,9.0
76958,7 ELEVEN #2366-35722A,4850 GEARY BLVD ,San Francisco,CA,94118,,,14159336276,86.0,2017-10-16,routine,2017.0,10.0
71534,7 ELEVEN #2366-36039A,644 MISSION ST ,San Francisco,CA,94105,,,14156180309,76.0,2015-10-07,routine,2015.0,10.0
71534,7 ELEVEN #2366-36039A,644 MISSION ST ,San Francisco,CA,94105,,,14156180309,90.0,2017-02-16,routine,2017.0,2.0
71534,7 ELEVEN #2366-36039A,644 MISSION ST ,San Francisco,CA,94105,,,14156180309,92.0,2018-01-23,routine,2018.0,1.0
93993,7 ELEVEN #2366-36486H,195 PINE ST ,San Francisco,CA,94111,,,14153348040,86.0,2018-05-11,routine,2018.0,5.0
91830,7 ELEVEN 2366-20643D,2000 OCEAN AVE ,San Francisco,CA,94127,,,14158727111,90.0,2017-07-22,routine,2017.0,7.0
91830,7 ELEVEN 2366-20643D,2000 OCEAN AVE ,San Francisco,CA,94127,,,14158727111,84.0,2018-02-27,routine,2018.0,2.0
76957,7 ELEVEN STORE #2366-22627D,5100 GEARY BLVD ,San Francisco,CA,94118,,,14157501711,81.0,2016-02-03,routine,2016.0,2.0
76957,7 ELEVEN STORE #2366-22627D,5100 GEARY BLVD ,San Francisco,CA,94118,,,14157501711,86.0,2016-09-27,routine,2016.0,9.0
76957,7 ELEVEN STORE #2366-22627D,5100 GEARY BLVD ,San Francisco,CA,94118,,,14157501711,86.0,2017-10-26,routine,2017.0,10.0
83648,7 ELEVEN STORE #2366-39475B,3400 MISSION  ,San Francisco,CA,94110,,,14153669912,86.0,2016-06-28,routine,2016.0,6.0
83648,7 ELEVEN STORE #2366-39475B,3400 MISSION  ,San Francisco,CA,94110,,,14153669912,88.0,2016-12-15,routine,2016.0,12.0
83648,7 ELEVEN STORE #2366-39475B,3400 MISSION  ,San Francisco,CA,94110,,,14153669912,88.0,2017-07-17,routine,2017.0,7.0
83648,7 ELEVEN STORE #2366-39475B,3400 MISSION  ,San Francisco,CA,94110,,,14153669912,78.0,2017-12-18,routine,2017.0,12.0
4665,7-ELEVEN #20473,2222 TARAVAL ST ,San Francisco,CA,94116,37.742447999999996,-122.49003200000001,14156654747,94.0,2016-05-24,routine,2016.0,5.0
4665,7-ELEVEN #20473,2222 TARAVAL ST ,San Francisco,CA,94116,37.742447999999996,-122.49003200000001,14156654747,94.0,2016-12-20,routine,2016.0,12.0
4665,7-ELEVEN #20473,2222 TARAVAL ST ,San Francisco,CA,94116,37.742447999999996,-122.49003200000001,14156654747,96.0,2017-10-16,routine,2017.0,10.0
67063,7-ELEVEN #2366-34977,527 SUTTER ST ,San Francisco,CA,94102,37.789118,-122.409048,14158286511,90.0,2016-10-26,routine,2016.0,10.0
67063,7-ELEVEN #2366-34977,527 SUTTER ST ,San Francisco,CA,94102,37.789118,-122.409048,14158286511,72.0,2017-07-05,routine,2017.0,7.0
67063,7-ELEVEN #2366-34977,527 SUTTER ST ,San Francisco,CA,94102,37.789118,-122.409048,14158286511,92.0,2018-05-02,routine,2018.0,5.0
4859,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE AVE ,San Francisco,CA,94112,37.709683,-122.457571,14159949200,92.0,2016-07-29,routine,2016.0,7.0
4859,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE AVE ,San Francisco,CA,94112,37.709683,-122.457571,14159949200,90.0,2017-03-08,routine,2017.0,3.0
4859,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE AVE ,San Francisco,CA,94112,37.709683,-122.457571,14159949200,88.0,2018-04-16,routine,2018.0,4.0
9631,7-ELEVEN STORE 2231-33429A,43 DRUMM ST,San Francisco,CA,94111,37.794066,-122.39653500000001,14154950740,92.0,2016-05-04,routine,2016.0,5.0
9631,7-ELEVEN STORE 2231-33429A,43 DRUMM ST,San Francisco,CA,94111,37.794066,-122.39653500000001,14154950740,85.0,2017-07-10,routine,2017.0,7.0
9631,7-ELEVEN STORE 2231-33429A,43 DRUMM ST,San Francisco,CA,94111,37.794066,-122.39653500000001,14154950740,88.0,2018-06-07,routine,2018.0,6.0
9727,7-ELEVEN STORE 2231-33434T,711 MARKET STREET,San Francisco,CA,94103,37.787287,-122.40388200000001,14154682863,94.0,2016-08-03,routine,2016.0,8.0
9727,7-ELEVEN STORE 2231-33434T,711 MARKET STREET,San Francisco,CA,94103,37.787287,-122.40388200000001,14154682863,90.0,2017-11-14,routine,2017.0,11.0
10986,7-ELEVEN STORE 2231-33437T,217 SUTTER ST,San Francisco,CA,94108,37.789721,-122.40426799999999,14153620590,96.0,2015-08-11,routine,2015.0,8.0
10986,7-ELEVEN STORE 2231-33437T,217 SUTTER ST,San Francisco,CA,94108,37.789721,-122.40426799999999,14153620590,92.0,2016-08-10,routine,2016.0,8.0
10986,7-ELEVEN STORE 2231-33437T,217 SUTTER ST,San Francisco,CA,94108,37.789721,-122.40426799999999,14153620590,92.0,2017-12-04,routine,2017.0,12.0
33145,"7-ELEVEN, STORE 2231-33006B",2650 MASON ST ,San Francisco,CA,94133,37.807888,-122.414027,14153917499,94.0,2016-03-24,routine,2016.0,3.0
33145,"7-ELEVEN, STORE 2231-33006B",2650 MASON ST ,San Francisco,CA,94133,37.807888,-122.414027,14153917499,90.0,2016-08-15,routine,2016.0,8.0
33145,"7-ELEVEN, STORE 2231-33006B",2650 MASON ST ,San Francisco,CA,94133,37.807888,-122.414027,14153917499,90.0,2017-09-14,routine,2017.0,9.0
33145,"7-ELEVEN, STORE 2231-33006B",2650 MASON ST ,San Francisco,CA,94133,37.807888,-122.414027,14153917499,94.0,2018-03-22,routine,2018.0,3.0
33056,"7-ELEVEN, STORE 2231-33501",564 MARKET ST,San Francisco,CA,94104,37.789575,-122.401091,14159563368,87.0,2016-05-12,routine,2016.0,5.0
33056,"7-ELEVEN, STORE 2231-33501",564 MARKET ST,San Francisco,CA,94104,37.789575,-122.401091,14159563368,85.0,2017-09-12,routine,2017.0,9.0
36570,"7-ELEVEN, STORE 2366-21389F",2200 BAYSHORE BLVD ,San Francisco,CA,94134,37.712165999999996,-122.402934,14154688646,83.0,2016-07-01,routine,2016.0,7.0
36570,"7-ELEVEN, STORE 2366-21389F",2200 BAYSHORE BLVD ,San Francisco,CA,94134,37.712165999999996,-122.402934,14154688646,85.0,2016-12-17,routine,2016.0,12.0
36570,"7-ELEVEN, STORE 2366-21389F",2200 BAYSHORE BLVD ,San Francisco,CA,94134,37.712165999999996,-122.402934,14154688646,86.0,2017-11-02,routine,2017.0,11.0
18800,7-MISSION RESTAURANT,150 07TH ST ,San Francisco,CA,94103,37.778546999999996,-122.41013000000001,14158613298,86.0,2016-03-09,routine,2016.0,3.0
18800,7-MISSION RESTAURANT,150 07TH ST ,San Francisco,CA,94103,37.778546999999996,-122.41013000000001,14158613298,81.0,2016-09-13,routine,2016.0,9.0
18800,7-MISSION RESTAURANT,150 07TH ST ,San Francisco,CA,94103,37.778546999999996,-122.41013000000001,14158613298,92.0,2017-12-13,routine,2017.0,12.0
87285,707 SUTTER,707 SUTTER ST ,San Francisco,CA,94109,,,14153467979,82.0,2016-11-28,routine,2016.0,11.0
87285,707 SUTTER,707 SUTTER ST ,San Francisco,CA,94109,,,14153467979,94.0,2017-07-13,routine,2017.0,7.0
35659,77 CHINESE CUISINE,77 BATTERY ST ,San Francisco,CA,94111,37.791984,-122.399754,14153986769,72.0,2015-12-14,routine,2015.0,12.0
35659,77 CHINESE CUISINE,77 BATTERY ST ,San Francisco,CA,94111,37.791984,-122.399754,14153986769,65.0,2016-05-27,routine,2016.0,5.0
35659,77 CHINESE CUISINE,77 BATTERY ST ,San Francisco,CA,94111,37.791984,-122.399754,14153986769,89.0,2017-09-15,routine,2017.0,9.0
1568,901 COLUMBUS CAFE,901 COLUMBUS AVE ,San Francisco,CA,94133,37.803056,-122.41418600000002,14152020759,88.0,2016-02-05,routine,2016.0,2.0
1568,901 COLUMBUS CAFE,901 COLUMBUS AVE ,San Francisco,CA,94133,37.803056,-122.41418600000002,14152020759,92.0,2017-02-08,routine,2017.0,2.0
1568,901 COLUMBUS CAFE,901 COLUMBUS AVE ,San Francisco,CA,94133,37.803056,-122.41418600000002,14152020759,90.0,2018-04-05,routine,2018.0,4.0
96670,903,1566 CARROLL AVE ,San Francisco,CA,94124,,,14156721581,100.0,2018-07-10,routine,2018.0,7.0
94935,94635 BABY BULL CART,24 WILLIE MAYS PL UPPER CF SEC 143,San Francisco,CA,94107,,,14157735128,100.0,2018-04-11,routine,2018.0,4.0
94635,94635 EMPLOYEE TRAINING ROOM,24 WILLIE MAYS PL ROOM 999,San Francisco,CA,94107,,,14157735128,92.0,2018-03-26,routine,2018.0,3.0
94637,94637 DOGGIE DINER/GREAT HOUSE BEER,24 WILLIE MAYS PL ROOM 2142,San Francisco,CA,,,,14159473211,98.0,2018-03-26,routine,2018.0,3.0
94640,94640 SAY HEY SAUSAGE/CARVERY,24 WILLIE MAYS PLAZA  RM 2127,San Francisco,CA,94107,,,14159473211,100.0,2018-03-26,routine,2018.0,3.0
94641,94641 DOGGIE DINER,24 WILLIE MAYS PL RM 5318,San Francisco,CA,94107,,,14157735128,96.0,2018-03-26,routine,2018.0,3.0
94644,94644 DERBY GRILL,24 WILLIE MAYS PL RM 5323,San Francisco,CA,94301,,,14157735128,100.0,2018-03-26,routine,2018.0,3.0
94649,94649 DOGGIE DINER/GARLIC FRIES/TONY'S PIZZA,24 WILLIE MAYS PL RM 1144,San Francisco,CA,94107,,,14157735128,100.0,2018-03-26,routine,2018.0,3.0
94652,94652 GILROY GARLIC FRIES,24 WILLIE MAYS PL RM 2118,San Francisco,CA,94107,,,14157735218,100.0,2018-03-26,routine,2018.0,3.0
94654,94654 DERBY GRILL/TONY'S PIZZA,24 WILLIE MAYS PL RM 2103,San Francisco,CA,,,,14157988000,94.0,2018-03-26,routine,2018.0,3.0
94658,94658 PORTABLE 6,24 WILLIE MAYS  PL,San Francisco,CA,94301,,,14157735128,100.0,2018-03-26,routine,2018.0,3.0
94660,94660 PORTABLE 2 POPCORN,24 WILLIE MAYS PL ,San Francisco,CA,94107,,,14159473211,98.0,2018-03-26,routine,2018.0,3.0
94664,94664 DOGGIE DINER,24 WILLIE MAYS PL RM 2134,San Francisco,CA,94107,,,14157735128,98.0,2018-03-26,routine,2018.0,3.0
94665,94665 TONY'S PIZZA,24 WILLIE MAYS PL RM. 5314,San Francisco,CA,94107,,,14157735128,96.0,2018-03-26,routine,2018.0,3.0
94672,94672 DOGGIE DINER,24 WILLIE MAYS PL 2121,San Francisco,CA,94107,,,14157735128,100.0,2018-03-26,routine,2018.0,3.0
94673,94673 GREAT HOUSE OF BREWS,24 WILLIE MAYS PL 2114,San Francisco,CA,94107,,,14157735128,100.0,2018-03-26,routine,2018.0,3.0
94674,94674 DOGGIE DINER,24 WILLIE MAYS PL 2112,San Francisco,CA,94107,,,14157735128,96.0,2018-03-26,routine,2018.0,3.0
94679,94679 DERBY GRILL/GIUSEPPE BAZZURO/MURPH'S PUB/COVE,24 WILLIE MAYS PL RM 3209,San Francisco,CA,94107,,,14157735128,92.0,2018-03-26,routine,2018.0,3.0
94686,94686 DERBY GRILL/GIUSEPPE BASSURO/BAR SAN PANCHO/GILROY GARLIC FRIES,24 WILLIE MAYS PL RM 3222,San Francisco,CA,94107,,,14157735128,96.0,2018-03-26,routine,2018.0,3.0
