alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
kiss-seafood-san-francisco,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.7868853571262, 'longitude': -122.428210058861}",(415) 474-2866,2978.8213509612774,USbpXRK2pFey0V24QcgXsQ,https://s3-media2.fl.yelpcdn.com/bphoto/_mwwgInnSbHpamZfiKFLmQ/o.jpg,False,"{'address1': '1700 Laguna St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Laguna St', 'San Francisco, CA 94115']}",Kiss Seafood,+14154742866,$$$$,4.0,519,[],https://www.yelp.com/biz/kiss-seafood-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
epic-steak-san-francisco,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 37.7908179090105, 'longitude': -122.389448990853}",(415) 369-9955,5303.757354679206,2DihFta_jZB8aAiL_zjp9A,https://s3-media4.fl.yelpcdn.com/bphoto/cC-1cQUIqLhlvLc2CW-fPQ/o.jpg,False,"{'address1': '369 The Embarcadero', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['369 The Embarcadero', 'San Francisco, CA 94105']}",EPIC Steak,+14153699955,$$$,3.5,2009,[],https://www.yelp.com/biz/epic-steak-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
trattoria-da-vittorio-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 37.73933, 'longitude': -122.46775}",(415) 742-0300,3650.8930988921197,FvPRM23d7NAOdyS_OX0MpQ,https://s3-media3.fl.yelpcdn.com/bphoto/dpAZM2BWB6Q0KNaTrZPMHg/o.jpg,False,"{'address1': '150 W Portal Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['150 W Portal Ave', 'San Francisco, CA 94127']}",Trattoria da Vittorio,+14157420300,$$,4.0,597,['pickup'],https://www.yelp.com/biz/trattoria-da-vittorio-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
assab-eritrean-restaurant-san-francisco,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 37.7819817, 'longitude': -122.4496082}",(415) 441-7083,2609.4499450053013,s4AmL4XID5jKEbxGUVNPMQ,https://s3-media2.fl.yelpcdn.com/bphoto/k9h8j4y_fxLruoTzWLjG5Q/o.jpg,False,"{'address1': '2845 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['2845 Geary Blvd', 'San Francisco, CA 94118']}",Assab Eritrean Restaurant,+14154417083,$$,4.0,651,[],https://www.yelp.com/biz/assab-eritrean-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
grubbin-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 37.7429221, 'longitude': -122.4812913}",(415) 688-7116,4415.501603093924,3yPTDS6aWaMi4tNHZcf5rw,https://s3-media1.fl.yelpcdn.com/bphoto/sBbKmsKNuxRiHg0FTbE4lg/o.jpg,False,"{'address1': '1404 Taraval St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['1404 Taraval St', 'San Francisco, CA 94116']}",Grubbin',+14156887116,$,4.5,412,"['delivery', 'pickup']",https://www.yelp.com/biz/grubbin-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
omakase-san-francisco,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 37.7706719094861, 'longitude': -122.402888577285}",(415) 865-0633,3143.6415932479918,WpcWACqlAodx5dbe5GJWZA,https://s3-media2.fl.yelpcdn.com/bphoto/Am_E8nodPvtQlrRV5ImvUg/o.jpg,False,"{'address1': '665 Townsend St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['665 Townsend St', 'San Francisco, CA 94103']}",Omakase,+14158650633,$$$$,4.5,330,[],https://www.yelp.com/biz/omakase-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
elephant-sushi-san-francisco,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 37.7986359967903, 'longitude': -122.418817175787}",(415) 440-1905,4473.036820133364,czbXSfezN_DK8Ws0vcFqhg,https://s3-media3.fl.yelpcdn.com/bphoto/gKBq-rQgegn0jkxmB6yvdA/o.jpg,False,"{'address1': '1916 Hyde St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1916 Hyde St', 'San Francisco, CA 94109']}",Elephant Sushi,+14154401905,$$,4.0,696,[],https://www.yelp.com/biz/elephant-sushi-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
curry-leaf-san-francisco,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]","{'latitude': 37.8030652552843, 'longitude': -122.414244487882}",(415) 440-4293,5081.019840761149,c70nh-BV7Nn_rnNXDXnABg,https://s3-media3.fl.yelpcdn.com/bphoto/SYMRx-9z0g3V4jirhTCNxQ/o.jpg,False,"{'address1': '943 Columbus Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['943 Columbus Ave', 'San Francisco, CA 94133']}",Curry Leaf,+14154404293,$$,4.5,500,['pickup'],https://www.yelp.com/biz/curry-leaf-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
sons-and-daughters-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 37.7902105196387, 'longitude': -122.409271089461}",(415) 391-8311,4040.7492017399254,GoIbbBYDyr8W46YmxJct-g,https://s3-media4.fl.yelpcdn.com/bphoto/jxd_BvDdRIZ_adRw_UigGQ/o.jpg,False,"{'address1': '708 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['708 Bush St', 'San Francisco, CA 94108']}",Sons & Daughters,+14153918311,$$$$,4.0,621,[],https://www.yelp.com/biz/sons-and-daughters-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
kitchen-istanbul-san-francisco,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 37.782849, 'longitude': -122.46321}",(415) 753-9479,3389.7335007923343,Wcd6K6APT-yWVCSi4oq-kg,https://s3-media3.fl.yelpcdn.com/bphoto/YAjeBu1fTdR4tyT7-DPdWQ/o.jpg,False,"{'address1': '349 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['349 Clement St', 'San Francisco, CA 94118']}",Kitchen Istanbul,+14157539479,$$,4.5,403,[],https://www.yelp.com/biz/kitchen-istanbul-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
the-cavalier-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 37.7833456546068, 'longitude': -122.406836226583}",(415) 321-6000,3595.296343868549,_RkG6ao09nTYczVfLG-Zrw,https://s3-media4.fl.yelpcdn.com/bphoto/z_DtidD67I8MDI8YOUALOg/o.jpg,False,"{'address1': '360 Jessie St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['360 Jessie St', 'San Francisco, CA 94103']}",The Cavalier,+14153216000,$$$,4.0,916,[],https://www.yelp.com/biz/the-cavalier-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
original-joes-san-francisco-3,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 37.80021, 'longitude': -122.40945}",(415) 775-4877,4981.950187400634,GtKxIGU6LJu14UErdNulmQ,https://s3-media2.fl.yelpcdn.com/bphoto/4quugw5FJrEENowfhzQxEg/o.jpg,False,"{'address1': '601 Union St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['601 Union St', 'San Francisco, CA 94133']}",Original Joe's,+14157754877,$$,4.0,1117,[],https://www.yelp.com/biz/original-joes-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
wayo-sushi-san-francisco,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 37.788708, 'longitude': -122.422174}",(415) 474-8369,3336.9535510162386,f6G4fFuwx_hQOMxvZPmqjw,https://s3-media2.fl.yelpcdn.com/bphoto/E2IU9IUXTJA-wLAxKn0z1w/o.jpg,False,"{'address1': '1407 Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1407 Van Ness Ave', 'San Francisco, CA 94109']}",Wayo Sushi,+14154748369,$$,4.0,660,[],https://www.yelp.com/biz/wayo-sushi-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
le-colonial-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 37.78839, 'longitude': -122.41236}",(415) 931-3600,3701.0596429770994,_ZC_Zvq5DqaPVXIqFzPkBQ,https://s3-media2.fl.yelpcdn.com/bphoto/cqHioshtb9u5rnxPikSX7g/o.jpg,False,"{'address1': '20 Cosmo Pl', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['20 Cosmo Pl', 'San Francisco, CA 94109']}",Le Colonial,+14159313600,$$$,3.5,1526,['pickup'],https://www.yelp.com/biz/le-colonial-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
monsieur-benjamin-san-francisco,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 37.777526602149, 'longitude': -122.423157468438}",(415) 403-2233,2172.93515866215,9e2UrZrwbWsTyN3hWyS6Ig,https://s3-media3.fl.yelpcdn.com/bphoto/TYxnnmCYGzBOPaur07k02A/o.jpg,False,"{'address1': '451 Gough St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['451 Gough St', 'San Francisco, CA 94102']}",Monsieur Benjamin,+14154032233,$$$,4.0,792,[],https://www.yelp.com/biz/monsieur-benjamin-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
locanda-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 37.76401, 'longitude': -122.4215}",(415) 863-6800,1348.286247988797,43Ca7h2QxO6so8IvRk91FQ,https://s3-media2.fl.yelpcdn.com/bphoto/zYRjzI3E_0UYPkhFjQAuFQ/o.jpg,False,"{'address1': '557 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['557 Valencia St', 'San Francisco, CA 94110']}",Locanda,+14158636800,$$$,4.0,934,[],https://www.yelp.com/biz/locanda-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
esperpento-san-francisco,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 37.7552226240977, 'longitude': -122.420739139635}",(415) 282-8867,1518.3376830359343,b3mmxh_9aw25vkMmujG9jQ,https://s3-media3.fl.yelpcdn.com/bphoto/qeQXUHYg_HwOA0wkqj7nuQ/o.jpg,False,"{'address1': '3295 22nd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3295 22nd St', 'San Francisco, CA 94110']}",Esperpento,+14152828867,$$,3.5,1280,[],https://www.yelp.com/biz/esperpento-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
a16-san-francisco-4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 37.7997932434082, 'longitude': -122.442054748535}",(415) 771-2216,4352.782988041339,e3WDNQMYpLdMEmM2UV13rA,https://s3-media3.fl.yelpcdn.com/bphoto/Fy7a0BBI2PjQkUAU0zUSnA/o.jpg,False,"{'address1': '2355 Chestnut St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2355 Chestnut St', 'San Francisco, CA 94123']}",A16,+14157712216,$$$,3.5,1857,[],https://www.yelp.com/biz/a16-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
tacolicious-san-francisco-7,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 37.7605905, 'longitude': -122.4213802}",(415) 649-6077,1324.947180322681,OFLNt6Zcis68TlujtZM-Gw,https://s3-media3.fl.yelpcdn.com/bphoto/ap8pJHLFERs3Y3xznecMAg/o.jpg,False,"{'address1': '741 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['741 Valencia St', 'San Francisco, CA 94110']}",Tacolicious,+14156496077,$$,3.5,1274,['pickup'],https://www.yelp.com/biz/tacolicious-san-francisco-7?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
mos-grill-san-francisco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.7990761399269, 'longitude': -122.407195642591}",(415) 788-3779,4976.144022599817,iFZuhhzJCfq5qQBOV5LWKw,https://s3-media2.fl.yelpcdn.com/bphoto/UgTht2xu-wSmo6VEr2BzRw/o.jpg,False,"{'address1': '1322 Grant Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1322 Grant Ave', 'San Francisco, CA 94133']}",Mo's Grill,+14157883779,$$,4.0,784,[],https://www.yelp.com/biz/mos-grill-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
cafe-de-casa-san-francisco-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","{'latitude': 37.8060586005449, 'longitude': -122.418811619282}",(415) 345-1055,5243.803121300012,x29tzG5M7VbZhpG1jcREKQ,https://s3-media3.fl.yelpcdn.com/bphoto/Y2Nf-w5BfjvsI5xJfi8XIA/o.jpg,False,"{'address1': '2701 Leavenworth St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2701 Leavenworth St', 'San Francisco, CA 94133']}",Cafe de Casa,+14153451055,$$,4.5,306,['pickup'],https://www.yelp.com/biz/cafe-de-casa-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
